ID	Description	geneID	status	avg_log2FC	celltype	Tissue	dataset	Dataset name
GO:0015908	fatty acid transport	ANXA1	Up	1.2553724276689602	C4_mah_CD68	Blood	GSE155223	Unterman et al. (PBMC)
GO:0015908	fatty acid transport	THBS1	Up	1.849332467995436	C4_mah_CD68	Blood	GSE155223	Unterman et al. (PBMC)
GO:0015908	fatty acid transport	FABP5	Up	1.0245961506390318	C4_mah_CD68	Blood	GSE155223	Unterman et al. (PBMC)
GO:0140354	lipid import into cell	ACSL1	Up	1.1058859032160462	C4_mah_CD68	Blood	GSE155223	Unterman et al. (PBMC)
GO:0140354	lipid import into cell	THBS1	Up	1.849332467995436	C4_mah_CD68	Blood	GSE155223	Unterman et al. (PBMC)
GO:1902001	fatty acid transmembrane transport	ACSL1	Up	1.1058859032160462	C4_mah_CD68	Blood	GSE155223	Unterman et al. (PBMC)
GO:1902001	fatty acid transmembrane transport	THBS1	Up	1.849332467995436	C4_mah_CD68	Blood	GSE155223	Unterman et al. (PBMC)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	ANXA1	Up	1.0125030895860083	C5_neutrophil_CSF1R	Blood	GSE155223	Unterman et al. (PBMC)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	FABP5	Up	1.1515477141740422	C5_neutrophil_CSF1R	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	RGS2	Up	1.4588129181887095	C7_pDC_IRF7	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	ZFP36L2	Up	1.142312486034874	C7_pDC_IRF7	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	ZFP36	Up	1.0522634110352311	C7_pDC_IRF7	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	NR4A3	Up	1.1154103200990504	C7_pDC_IRF7	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	MAFB	Up	1.996854592211933	C6_cDC_CD1C	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	NR4A1	Up	1.339501504357686	C6_cDC_CD1C	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	NR4A3	Up	1.6325286337595726	C6_cDC_CD1C	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	ID2	Up	1.2254066047416976	C6_cDC_CD1C	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	INSIG1	Up	1.2600257615408947	C6_cDC_CD1C	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	NR4A2	Up	1.025529351390038	C6_cDC_CD1C	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	RGS2	Up	1.0308875614972717	C6_cDC_CD1C	Blood	GSE155223	Unterman et al. (PBMC)
GO:0045444	fat cell differentiation	PLAC8	Up	1.7349832925467243	C10_cMo_CD14	Blood	GSE155673	Scott MK et al. (Blood)
GO:0045444	fat cell differentiation	RETN	Up	2.016958114979362	C10_cMo_CD14	Blood	GSE155673	Scott MK et al. (Blood)
GO:0045444	fat cell differentiation	MAFB	Up	1.0481740022434465	C10_cMo_CD14	Blood	GSE155673	Scott MK et al. (Blood)
GO:0070723	response to cholesterol	CCL3	Down	-1.0460461424890213	C10_cMo_CD14	Blood	GSE155673	Scott MK et al. (Blood)
GO:0043691	reverse cholesterol transport	CLU	Up	1.3268515192227082	C13_cMo_IFN	Blood	GSE155673	Scott MK et al. (Blood)
GO:0043691	reverse cholesterol transport	CES1	Up	1.0998599234842177	C13_cMo_IFN	Blood	GSE155673	Scott MK et al. (Blood)
GO:0032370	positive regulation of lipid transport	RETN	Up	2.6330164667420277	C13_cMo_IFN	Blood	GSE155673	Scott MK et al. (Blood)
GO:0032370	positive regulation of lipid transport	ACSL1	Up	1.361682057623842	C13_cMo_IFN	Blood	GSE155673	Scott MK et al. (Blood)
GO:0032370	positive regulation of lipid transport	CES1	Up	1.0998599234842177	C13_cMo_IFN	Blood	GSE155673	Scott MK et al. (Blood)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045723	positive regulation of fatty acid biosynthetic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045723	positive regulation of fatty acid biosynthetic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045923	positive regulation of fatty acid metabolic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045923	positive regulation of fatty acid metabolic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0140353	lipid export from cell	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0140353	lipid export from cell	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006636	unsaturated fatty acid biosynthetic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006636	unsaturated fatty acid biosynthetic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0042304	regulation of fatty acid biosynthetic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0042304	regulation of fatty acid biosynthetic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046889	positive regulation of lipid biosynthetic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046889	positive regulation of lipid biosynthetic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019217	regulation of fatty acid metabolic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019217	regulation of fatty acid metabolic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0033559	unsaturated fatty acid metabolic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0033559	unsaturated fatty acid metabolic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015908	fatty acid transport	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015908	fatty acid transport	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045834	positive regulation of lipid metabolic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045834	positive regulation of lipid metabolic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006633	fatty acid biosynthetic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006633	fatty acid biosynthetic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046890	regulation of lipid biosynthetic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046890	regulation of lipid biosynthetic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0090336	positive regulation of brown fat cell differentiation	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0030730	sequestering of triglyceride	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019216	regulation of lipid metabolic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019216	regulation of lipid metabolic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2000193	positive regulation of fatty acid transport	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0090335	regulation of brown fat cell differentiation	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050995	negative regulation of lipid catabolic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050996	positive regulation of lipid catabolic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006631	fatty acid metabolic process	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006631	fatty acid metabolic process	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2000191	regulation of fatty acid transport	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006869	lipid transport	PTGS2	Down	-1.0823792276877713	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006869	lipid transport	IL1B	Down	-1.0391438752141262	C4_Granulocytes_CD177	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0090520	sphingolipid mediated signaling pathway	EZR	Down	-1.095819754156265	C14_Naive_B_IGHD	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045723	positive regulation of fatty acid biosynthetic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045723	positive regulation of fatty acid biosynthetic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045923	positive regulation of fatty acid metabolic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045923	positive regulation of fatty acid metabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0140353	lipid export from cell	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0140353	lipid export from cell	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006636	unsaturated fatty acid biosynthetic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006636	unsaturated fatty acid biosynthetic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0042304	regulation of fatty acid biosynthetic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0042304	regulation of fatty acid biosynthetic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046889	positive regulation of lipid biosynthetic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046889	positive regulation of lipid biosynthetic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019217	regulation of fatty acid metabolic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019217	regulation of fatty acid metabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0033559	unsaturated fatty acid metabolic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0033559	unsaturated fatty acid metabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015908	fatty acid transport	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015908	fatty acid transport	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045834	positive regulation of lipid metabolic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045834	positive regulation of lipid metabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006633	fatty acid biosynthetic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006633	fatty acid biosynthetic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046890	regulation of lipid biosynthetic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046890	regulation of lipid biosynthetic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019216	regulation of lipid metabolic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019216	regulation of lipid metabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0090336	positive regulation of brown fat cell differentiation	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006631	fatty acid metabolic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006631	fatty acid metabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0030730	sequestering of triglyceride	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006869	lipid transport	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006869	lipid transport	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2000193	positive regulation of fatty acid transport	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0090335	regulation of brown fat cell differentiation	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050995	negative regulation of lipid catabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050996	positive regulation of lipid catabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2000191	regulation of fatty acid transport	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050873	brown fat cell differentiation	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0070542	response to fatty acid	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050994	regulation of lipid catabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045600	positive regulation of fat cell differentiation	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0032370	positive regulation of lipid transport	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019915	lipid storage	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0001676	long-chain fatty acid metabolic process	PTGS2	Down	-1.334610965671016	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:1905954	positive regulation of lipid localization	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045833	negative regulation of lipid metabolic process	IL1B	Down	-1.1491770321820056	C7_Granulocytes_PI3	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045723	positive regulation of fatty acid biosynthetic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045723	positive regulation of fatty acid biosynthetic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045923	positive regulation of fatty acid metabolic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045923	positive regulation of fatty acid metabolic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0140353	lipid export from cell	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0140353	lipid export from cell	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006636	unsaturated fatty acid biosynthetic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006636	unsaturated fatty acid biosynthetic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0042304	regulation of fatty acid biosynthetic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0042304	regulation of fatty acid biosynthetic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046889	positive regulation of lipid biosynthetic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046889	positive regulation of lipid biosynthetic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019217	regulation of fatty acid metabolic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019217	regulation of fatty acid metabolic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0033559	unsaturated fatty acid metabolic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0033559	unsaturated fatty acid metabolic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015908	fatty acid transport	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015908	fatty acid transport	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045834	positive regulation of lipid metabolic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045834	positive regulation of lipid metabolic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006633	fatty acid biosynthetic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006633	fatty acid biosynthetic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046890	regulation of lipid biosynthetic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0046890	regulation of lipid biosynthetic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019216	regulation of lipid metabolic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0019216	regulation of lipid metabolic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0090336	positive regulation of brown fat cell differentiation	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0030730	sequestering of triglyceride	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006631	fatty acid metabolic process	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006631	fatty acid metabolic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2000193	positive regulation of fatty acid transport	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0090335	regulation of brown fat cell differentiation	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006869	lipid transport	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0006869	lipid transport	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050995	negative regulation of lipid catabolic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050996	positive regulation of lipid catabolic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2000191	regulation of fatty acid transport	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050873	brown fat cell differentiation	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0070542	response to fatty acid	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050994	regulation of lipid catabolic process	IL1B	Down	-1.4609793675391096	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0045600	positive regulation of fat cell differentiation	PTGS2	Down	-1.0392740418467588	C5_Granulocytes_resting_CXCL8	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015911	long-chain fatty acid import across plasma membrane	ACSL1	Up	1.3612330588519674	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015911	long-chain fatty acid import across plasma membrane	THBS1	Up	1.2446350550731946	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0044539	long-chain fatty acid import into cell	ACSL1	Up	1.3612330588519674	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0044539	long-chain fatty acid import into cell	THBS1	Up	1.2446350550731946	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0140354	lipid import into cell	ACSL1	Up	1.3612330588519674	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0140354	lipid import into cell	THBS1	Up	1.2446350550731946	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:1902001	fatty acid transmembrane transport	ACSL1	Up	1.3612330588519674	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:1902001	fatty acid transmembrane transport	THBS1	Up	1.2446350550731946	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2000191	regulation of fatty acid transport	ACSL1	Up	1.3612330588519674	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:2000191	regulation of fatty acid transport	THBS1	Up	1.2446350550731946	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015909	long-chain fatty acid transport	ACSL1	Up	1.3612330588519674	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0015909	long-chain fatty acid transport	THBS1	Up	1.2446350550731946	C11_Mah_CTSL	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050873	brown fat cell differentiation	PTGS2	Down	-2.1967417320535843	C12_iMO_IFI27	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0050873	brown fat cell differentiation	RGS2	Down	-1.706982713927048	C12_iMO_IFI27	Blood	GSE157344_Blood	Bost P et al. (Blood)
GO:0070542	response to fatty acid	PTGS2	Down	-2.1967417320535843	C12_iMO_IFI27	Blood	GSE157344_Blood	Bost P et al. (Blood)
