ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	celltype	Dataset	status	TermID_revigo	Description_revigo
GO:0032374	regulation of cholesterol transport	1/4	80/18870	0.016851928323238452	0.03324215998008681	0.005345961400306359	NFKBIA	1	C5_CD8_Tn_SELL	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:0032370	positive regulation of lipid transport	1/4	86/18870	0.01810717773389725	0.03476578124908272	0.005590988212571784	NFKBIA	1	C5_CD8_Tn_SELL	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:0019915	lipid storage	1/4	94/18870	0.01977897338164669	0.03627617072211464	0.005833887104433642	NFKBIA	1	C5_CD8_Tn_SELL	GSE166992	Up	GO:0010878	cholesterol storage
GO:1905954	positive regulation of lipid localization	1/4	111/18870	0.02332445007286743	0.03951436247638718	0.0063546489362610965	NFKBIA	1	C5_CD8_Tn_SELL	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:0030301	cholesterol transport	1/4	128/18870	0.02686030001713169	0.04292561354404722	0.00690324194421812	NFKBIA	1	C5_CD8_Tn_SELL	GSE166992	Up	GO:0030301	cholesterol transport
GO:0032368	regulation of lipid transport	1/4	153/18870	0.03204262796261437	0.04597947033764159	0.007394359264825403	NFKBIA	1	C5_CD8_Tn_SELL	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:2000191	regulation of fatty acid transport	2/20	31/18870	4.8720037136264785e-4	0.015430371190313623	0.008667102368329741	THBS1/IL1B	2	C11_iMo_CD14|CD16	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	3/20	153/18870	5.384468436829196e-4	0.015430371190313623	0.008667102368329741	THBS1/IL1B/NFKBIA	3	C11_iMo_CD14|CD16	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	3/20	183/18870	9.057945363332585e-4	0.017540783084548813	0.009852501974151233	THBS1/IL1B/NFKBIA	3	C11_iMo_CD14|CD16	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:1905953	negative regulation of lipid localization	2/20	66/18870	0.0021980090096320637	0.026815709917511175	0.015062145950215511	THBS1/NFKBIA	2	C11_iMo_CD14|CD16	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:0032370	positive regulation of lipid transport	2/20	86/18870	0.0036981122774695113	0.03537302147137429	0.019868711801436293	IL1B/NFKBIA	2	C11_iMo_CD14|CD16	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:0019915	lipid storage	2/20	94/18870	0.004400185846515145	0.03841070253005259	0.021574950256310822	IL1B/NFKBIA	2	C11_iMo_CD14|CD16	GSE166992	Up	GO:0010878	cholesterol storage
GO:1905954	positive regulation of lipid localization	2/20	111/18870	0.006079922358403762	0.04522869071495482	0.025404553628503527	IL1B/NFKBIA	2	C11_iMo_CD14|CD16	GSE166992	Up	GO:1905952	regulation of lipid localization
GO:0033559	unsaturated fatty acid metabolic process	2/20	115/18870	0.006511557494313315	0.047856024958206296	0.026880303923893265	CYP1B1/IL1B	2	C11_iMo_CD14|CD16	GSE166992	Up	GO:0006631	fatty acid metabolic process
GO:0015908	fatty acid transport	2/20	116/18870	0.006621600900720138	0.048085435112372434	0.027009161568726882	THBS1/IL1B	2	C11_iMo_CD14|CD16	GSE166992	Up	GO:0030301	cholesterol transport
GO:0045444	fat cell differentiation	3/16	248/18870	0.0011065622864519407	0.04924202174711136	0.030357662727003902	NR4A2/NR4A3/INSIG1	3	C13_cDC_CD1C	GSE166992	Up	GO:0045444	fat cell differentiation
GO:0045599	negative regulation of fat cell differentiation	4/195	61/18870	0.003645278146848344	0.041199267392007764	0.030965362915110973	WNT5A/CCDC85B/FOXO1/FERMT2	4	C1_Decidual_CTSL	GSE171381	Down	GO:0045598	regulation of fat cell differentiation
GO:0140353	lipid export from cell	3/55	47/18870	3.4693179954771127e-4	0.04238875805382945	0.03446078544789707	REN/C1QTNF1/MIF	3	C3_Villous_IGFBP7	GSE171381	Down	GO:0030301	cholesterol transport
GO:1905954	positive regulation of lipid localization	3/33	111/18870	9.504211884526036e-4	0.03227943017149395	0.022474530459704163	CD36/PLTP/SPP1	3	C3_Villous_IGFBP7	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0034368	protein-lipid complex remodeling	2/33	33/18870	0.0015137149016513796	0.03791838698131559	0.02640065015605527	PLA2G2A/PLTP	2	C3_Villous_IGFBP7	GSE171381	Up	GO:0034368	protein-lipid complex remodeling
GO:0140353	lipid export from cell	3/75	47/18870	8.623698048941382e-4	0.03905970826503003	0.030678475317472982	IL1B/SELENOM/MIF	3	C6_Monocyte_CD68	GSE171381	Down	GO:0030301	cholesterol transport
GO:0006636	unsaturated fatty acid biosynthetic process	3/75	52/18870	0.0011587470481355376	0.03905970826503003	0.030678475317472982	IL1B/MIF/PTGDS	3	C6_Monocyte_CD68	GSE171381	Down	GO:0006631	fatty acid metabolic process
GO:0043691	reverse cholesterol transport	2/75	20/18870	0.00282738751163383	0.04633113989652074	0.03638964024261144	CLU/APOA1	2	C6_Monocyte_CD68	GSE171381	Down	GO:0030301	cholesterol transport
GO:1905954	positive regulation of lipid localization	3/31	111/18870	7.897358568024458e-4	0.03245200928422757	0.022986893298023562	DAB2/CD36/PLTP	3	C6_Monocyte_CD68	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0010875	positive regulation of cholesterol efflux	2/20	27/18870	3.686937638296224e-4	0.017125825329885963	0.010129376037845417	CAV1/PLTP	2	C2_Decidual_MMRN1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0032376	positive regulation of cholesterol transport	2/20	38/18870	7.332944233994046e-4	0.025968726866941596	0.015359668488520212	CAV1/PLTP	2	C2_Decidual_MMRN1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0010874	regulation of cholesterol efflux	2/20	54/18870	0.0014775754652164034	0.03709912451854159	0.02194294147490648	CAV1/PLTP	2	C2_Decidual_MMRN1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0033344	cholesterol efflux	2/20	73/18870	0.0026810116481934335	0.04447606823520892	0.02630616692400324	CAV1/PLTP	2	C2_Decidual_MMRN1	GSE171381	Up	GO:0030301	cholesterol transport
GO:0032374	regulation of cholesterol transport	2/20	80/18870	0.003209461356016536	0.045870609226759416	0.02713099316341104	CAV1/PLTP	2	C2_Decidual_MMRN1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0140353	lipid export from cell	3/102	47/18870	0.0020922160945075303	0.043535536457414904	0.03421293181417688	C1QTNF1/SELENOM/MIF	3	C7_Monocyte_CXCL8	GSE171381	Down	GO:0030301	cholesterol transport
GO:0010883	regulation of lipid storage	3/92	54/18870	0.0023239988574725	0.049214292386423754	0.03952283081153106	NFKBIA/MSR1/ABCA1	3	C8_Monocyte_FCN1	GSE171381	Down	GO:0010883	regulation of lipid storage
GO:0034368	protein-lipid complex remodeling	4/48	33/18870	1.4281903569429587e-6	3.917027035075261e-4	2.721412506370874e-4	APOE/PLA2G2A/PLTP/APOC1	4	C17_APC_NFKBIA	GSE171381	Up	GO:0034368	protein-lipid complex remodeling
GO:0071825	protein-lipid complex organization	4/48	53/18870	9.845982641695665e-6	8.588095415877683e-4	5.966706397834918e-4	APOE/PLA2G2A/PLTP/APOC1	4	C17_APC_NFKBIA	GSE171381	Up	GO:0071825	protein-lipid complex organization
GO:0030301	cholesterol transport	4/48	128/18870	3.119549703838383e-4	0.009995833731873627	0.006944753428029906	APOE/CD36/PLTP/APOC1	4	C17_APC_NFKBIA	GSE171381	Up	GO:0030301	cholesterol transport
GO:0033700	phospholipid efflux	2/48	14/18870	5.654445524279456e-4	0.015206419570651537	0.010564885058522143	APOE/APOC1	2	C17_APC_NFKBIA	GSE171381	Up	GO:0030301	cholesterol transport
GO:0015909	long-chain fatty acid transport	3/48	67/18870	6.600689967866688e-4	0.016033288857431018	0.011139364733547517	APOE/CD36/PLA2G2A	3	C17_APC_NFKBIA	GSE171381	Up	GO:0030301	cholesterol transport
GO:0033344	cholesterol efflux	3/48	73/18870	8.478716699548635e-4	0.01877786374929448	0.013046198760605796	APOE/PLTP/APOC1	3	C17_APC_NFKBIA	GSE171381	Up	GO:0030301	cholesterol transport
GO:0032374	regulation of cholesterol transport	3/48	80/18870	0.001106156844349714	0.021919371152508804	0.015228807524703817	APOE/PLTP/APOC1	3	C17_APC_NFKBIA	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	4/48	183/18870	0.0011937515261987567	0.0233479194604588	0.01622131260480607	APOE/CD36/PLTP/APOC1	4	C17_APC_NFKBIA	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0019915	lipid storage	3/48	94/18870	0.0017603147495521027	0.029786899020510862	0.0206948889539301	APOE/CD36/ENPP1	3	C17_APC_NFKBIA	GSE171381	Up	GO:0010878	cholesterol storage
GO:0010875	positive regulation of cholesterol efflux	2/48	27/18870	0.002135498210827585	0.03281694189292187	0.0228000560855276	APOE/PLTP	2	C17_APC_NFKBIA	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0015914	phospholipid transport	3/48	103/18870	0.0022856290634995415	0.033248495597407175	0.023099884408906646	APOE/PLTP/APOC1	3	C17_APC_NFKBIA	GSE171381	Up	GO:0030301	cholesterol transport
GO:0065005	protein-lipid complex assembly	2/48	30/18870	0.0026337292079266633	0.03605814715579596	0.02505193141319716	APOE/APOC1	2	C17_APC_NFKBIA	GSE171381	Up	GO:0034368	protein-lipid complex remodeling
GO:1905954	positive regulation of lipid localization	3/48	111/18870	0.0028263146158925972	0.03766752045605532	0.026170067332997128	APOE/CD36/PLTP	3	C17_APC_NFKBIA	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0015908	fatty acid transport	3/48	116/18870	0.003201000659831423	0.04085344909920443	0.028383538410994065	APOE/CD36/PLA2G2A	3	C17_APC_NFKBIA	GSE171381	Up	GO:0030301	cholesterol transport
GO:0032376	positive regulation of cholesterol transport	2/48	38/18870	0.004201603703640027	0.04982374155655025	0.03461578186007615	APOE/PLTP	2	C17_APC_NFKBIA	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0140353	lipid export from cell	3/87	47/18870	0.001325700495159044	0.030688593867529732	0.024182536191273866	SELENOM/C1QTNF1/MIF	3	C9_NK_GNLY	GSE171381	Down	GO:0030301	cholesterol transport
GO:0043691	reverse cholesterol transport	2/87	20/18870	0.0037827275881145254	0.04963008742580582	0.03910838634482027	CLU/APOA1	2	C9_NK_GNLY	GSE171381	Down	GO:0030301	cholesterol transport
GO:0042362	fat-soluble vitamin biosynthetic process	2/48	13/18870	4.8545435534592084e-4	0.015020528877173787	0.011151923581011556	PLTP/IFNG	2	C9_NK_GNLY	GSE171381	Up	GO:0042362	fat-soluble vitamin biosynthetic process
GO:0019216	regulation of lipid metabolic process	7/88	342/18870	0.0010917364228839091	0.017715034608349344	0.012891937735144375	APOA1/IGFBP7/IRS2/EGR1/CCL21/ADM/PLCG2	7	C16_APC_MALAT1	GSE171381	Down	GO:0019216	regulation of lipid metabolic process
GO:0043691	reverse cholesterol transport	2/88	20/18870	0.0038682447668536442	0.03407431646838214	0.024797240083908524	APOA1/CLU	2	C16_APC_MALAT1	GSE171381	Down	GO:0030301	cholesterol transport
GO:0045834	positive regulation of lipid metabolic process	4/88	145/18870	0.004734956334850782	0.03752258839781751	0.02730668519598156	APOA1/IRS2/CCL21/ADM	4	C16_APC_MALAT1	GSE171381	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0010875	positive regulation of cholesterol efflux	2/88	27/18870	0.006996530000068551	0.04697392502823802	0.03418480008805423	APOA1/NFKBIA	2	C16_APC_MALAT1	GSE171381	Down	GO:1905952	regulation of lipid localization
GO:0032370	positive regulation of lipid transport	6/41	86/18870	2.9704721349979688e-8	7.372711839064958e-6	4.90284242913349e-6	PLTP/APOE/SPP1/DAB2/CYP19A1/RETN	6	C16_APC_MALAT1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0032368	regulation of lipid transport	7/41	153/18870	3.581322413330598e-8	7.407368524905455e-6	4.925889073774016e-6	PLTP/APOE/SPP1/DAB2/APOC1/CYP19A1/RETN	7	C16_APC_MALAT1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:1905952	regulation of lipid localization	7/41	183/18870	1.223938248304379e-7	1.7059986454505954e-5	1.1344865668885592e-5	PLTP/APOE/SPP1/DAB2/APOC1/CYP19A1/RETN	7	C16_APC_MALAT1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:1905954	positive regulation of lipid localization	6/41	111/18870	1.374696732836902e-7	1.7059986454505954e-5	1.1344865668885592e-5	PLTP/APOE/SPP1/DAB2/CYP19A1/RETN	6	C16_APC_MALAT1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0140353	lipid export from cell	4/41	47/18870	3.1970011813239804e-6	1.8892754600109807e-4	1.2563653765203012e-4	SPP1/DAB2/CYP19A1/RETN	4	C16_APC_MALAT1	GSE171381	Up	GO:0030301	cholesterol transport
GO:0006869	lipid transport	7/41	453/18870	4.86670913612729e-5	0.0014447370238820914	9.607479763548578e-4	PLTP/APOE/SPP1/DAB2/APOC1/CYP19A1/RETN	7	C16_APC_MALAT1	GSE171381	Up	GO:0030301	cholesterol transport
GO:0034368	protein-lipid complex remodeling	3/41	33/18870	4.964289681617144e-5	0.0014447370238820914	9.607479763548578e-4	PLTP/APOE/APOC1	3	C16_APC_MALAT1	GSE171381	Up	GO:0034368	protein-lipid complex remodeling
GO:0071825	protein-lipid complex organization	3/41	53/18870	2.0681459016888245e-4	0.004010264162493486	0.0026668197153355893	PLTP/APOE/APOC1	3	C16_APC_MALAT1	GSE171381	Up	GO:0071825	protein-lipid complex organization
GO:0033700	phospholipid efflux	2/41	14/18870	4.122714868836781e-4	0.006191520141239826	0.004117351703407289	APOE/APOC1	2	C16_APC_MALAT1	GSE171381	Up	GO:0030301	cholesterol transport
GO:0033344	cholesterol efflux	3/41	73/18870	5.327970439175573e-4	0.007475782969821995	0.00497138457809105	PLTP/APOE/APOC1	3	C16_APC_MALAT1	GSE171381	Up	GO:0030301	cholesterol transport
GO:0032374	regulation of cholesterol transport	3/41	80/18870	6.964410038972958e-4	0.008910136967387053	0.005925227857357352	PLTP/APOE/APOC1	3	C16_APC_MALAT1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0046890	regulation of lipid biosynthetic process	4/41	189/18870	7.389596366096526e-4	0.009170489090325789	0.006098361632652292	APOE/DAB2/APOC1/CGA	4	C16_APC_MALAT1	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0016042	lipid catabolic process	5/41	334/18870	7.489404241008683e-4	0.009180951853076848	0.006105319354351117	APOE/SPP1/RARRES2/APOC1/CYP19A1	5	C16_APC_MALAT1	GSE171381	Up	GO:0006631	fatty acid metabolic process
GO:0019216	regulation of lipid metabolic process	5/41	342/18870	8.329710200554984e-4	0.009844924151322605	0.006546859947102866	APOE/DAB2/RARRES2/APOC1/CGA	5	C16_APC_MALAT1	GSE171381	Up	GO:0019216	regulation of lipid metabolic process
GO:0046889	positive regulation of lipid biosynthetic process	3/41	90/18870	9.809683007336923e-4	0.011377398702901984	0.007565953249141317	APOE/DAB2/CGA	3	C16_APC_MALAT1	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0015914	phospholipid transport	3/41	103/18870	0.001448144900952759	0.01536178073336855	0.010215561385097707	PLTP/APOE/APOC1	3	C16_APC_MALAT1	GSE171381	Up	GO:0030301	cholesterol transport
GO:0010875	positive regulation of cholesterol efflux	2/41	27/18870	0.0015620051151942096	0.0156674669238684	0.01041884224802818	PLTP/APOE	2	C16_APC_MALAT1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0065005	protein-lipid complex assembly	2/41	30/18870	0.00192785443457011	0.018403595025396204	0.012238363374113088	APOE/APOC1	2	C16_APC_MALAT1	GSE171381	Up	GO:0034368	protein-lipid complex remodeling
GO:0030301	cholesterol transport	3/41	128/18870	0.0026923849555337965	0.023696806594449938	0.015758341210440438	PLTP/APOE/APOC1	3	C16_APC_MALAT1	GSE171381	Up	GO:0030301	cholesterol transport
GO:0032376	positive regulation of cholesterol transport	2/41	38/18870	0.0030815526324742704	0.02637384011655565	0.017538564528927974	PLTP/APOE	2	C16_APC_MALAT1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0045834	positive regulation of lipid metabolic process	3/41	145/18870	0.0038260482010577554	0.03043670395841458	0.020240362952964105	APOE/DAB2/CGA	3	C16_APC_MALAT1	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0010874	regulation of cholesterol efflux	2/41	54/18870	0.006136603646008793	0.043767385774120184	0.02910524657272168	PLTP/APOE	2	C16_APC_MALAT1	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0120009	intermembrane lipid transfer	2/41	54/18870	0.006136603646008793	0.043767385774120184	0.02910524657272168	PLTP/APOE	2	C16_APC_MALAT1	GSE171381	Up	GO:0030301	cholesterol transport
GO:0045541	negative regulation of cholesterol biosynthetic process	1/6	10/18870	0.003175860864546687	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0090206	negative regulation of cholesterol metabolic process	1/6	11/18870	0.0034929841325643807	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0034370	triglyceride-rich lipoprotein particle remodeling	1/6	12/18870	0.0038100233231473934	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0034368	protein-lipid complex remodeling
GO:0033700	phospholipid efflux	1/6	14/18870	0.004443849543341871	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0030301	cholesterol transport
GO:2001140	positive regulation of phospholipid transport	1/6	14/18870	0.004443849543341871	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0090205	positive regulation of cholesterol metabolic process	1/6	15/18870	0.0047606366086122565	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0090209	negative regulation of triglyceride metabolic process	1/6	15/18870	0.0047606366086122565	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:2001138	regulation of phospholipid transport	1/6	15/18870	0.0047606366086122565	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0055089	fatty acid homeostasis	1/6	17/18870	0.005393958738626248	0.037933994787721165	0.013997150312164232	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0042632	cholesterol homeostasis
GO:0043691	reverse cholesterol transport	1/6	20/18870	0.006343312199623696	0.03932853563766692	0.014511717733875964	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0030301	cholesterol transport
GO:0045540	regulation of cholesterol biosynthetic process	1/6	25/18870	0.007923889864678735	0.04227115624195609	0.015597506434496531	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0010875	positive regulation of cholesterol efflux	1/6	27/18870	0.008555534009965338	0.04227115624195609	0.015597506434496531	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0065005	protein-lipid complex assembly	1/6	30/18870	0.009502371829102518	0.04227115624195609	0.015597506434496531	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0034368	protein-lipid complex remodeling
GO:0034368	protein-lipid complex remodeling	1/6	33/18870	0.010448455996526218	0.042778608936504835	0.015784749873571677	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0034368	protein-lipid complex remodeling
GO:0032376	positive regulation of cholesterol transport	1/6	38/18870	0.012023589464197904	0.043137893703822865	0.01591732127611347	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0090181	regulation of cholesterol metabolic process	1/6	41/18870	0.012967666239675157	0.04433797648124226	0.016360136200209367	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0070328	triglyceride homeostasis	1/6	43/18870	0.01359663300880043	0.04461110946101476	0.016460918714534024	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0042632	cholesterol homeostasis
GO:0090207	regulation of triglyceride metabolic process	1/6	44/18870	0.013910991122251914	0.04461110946101476	0.016460918714534024	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:0071825	protein-lipid complex organization	1/6	53/18870	0.016736459202849274	0.04803983660077106	0.01772607439937902	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0071825	protein-lipid complex organization
GO:0010874	regulation of cholesterol efflux	1/6	54/18870	0.017049983210118413	0.04834294019942111	0.01783791568195957	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:1905952	regulation of lipid localization
GO:0120009	intermembrane lipid transfer	1/6	54/18870	0.017049983210118413	0.04834294019942111	0.01783791568195957	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0030301	cholesterol transport
GO:0006695	cholesterol biosynthetic process	1/6	60/18870	0.0189293782976232	0.04945034218199319	0.018246532599128215	APOE	1	C12_T_CD4_SELL	GSE171381	Up	GO:0008203	cholesterol metabolic process
GO:0033559	unsaturated fatty acid metabolic process	7/284	115/18870	0.0017857242520199124	0.02043995502934957	0.014497808078533835	GSTA1/PTGDS/IL1B/MGLL/MIF/GPX4/FADS1	7	C14_B_Naive_IGHD	GSE171381	Down	GO:0006631	fatty acid metabolic process
GO:0032370	positive regulation of lipid transport	6/284	86/18870	0.0018936822347271254	0.021365675648334307	0.015154410299483499	APOA1/C1QTNF1/IL1B/ANXA2/NFKBIA/MIF	6	C14_B_Naive_IGHD	GSE171381	Down	GO:1905952	regulation of lipid localization
GO:0006869	lipid transport	15/284	453/18870	0.0037570983423841652	0.03249890066162303	0.023051069529214128	CLU/RBP1/APOA1/C1QTNF1/SELENOM/TSKU/IL1B/ANXA2/SOAT1/PSAP/APOL1/NFKBIA/MIF/HDLBP/IRS2	15	C14_B_Naive_IGHD	GSE171381	Down	GO:0030301	cholesterol transport
GO:0140353	lipid export from cell	4/284	47/18870	0.005390240466895736	0.04140969123754859	0.02937138341504598	C1QTNF1/SELENOM/IL1B/MIF	4	C14_B_Naive_IGHD	GSE171381	Down	GO:0030301	cholesterol transport
GO:0045834	positive regulation of lipid metabolic process	7/284	145/18870	0.006442057876039992	0.046161728330677096	0.03274194473278501	APOA1/ADM/WNT4/CCL21/IL1B/FLT1/IRS2	7	C14_B_Naive_IGHD	GSE171381	Down	GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:1905954	positive regulation of lipid localization	6/284	111/18870	0.006686794099643468	0.04758982731727381	0.03375487773557776	APOA1/C1QTNF1/IL1B/ANXA2/NFKBIA/MIF	6	C14_B_Naive_IGHD	GSE171381	Down	GO:1905952	regulation of lipid localization
GO:0010885	regulation of cholesterol storage	3/65	19/18870	3.6339567394020133e-05	0.006746358646651793	0.005355614260273905	PPARG/LPL/ABCG1	3	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0010885	regulation of cholesterol storage
GO:0010878	cholesterol storage	3/65	25/18870	8.499010334351605e-5	0.010555770835264693	0.008379725978781758	PPARG/LPL/ABCG1	3	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0010878	cholesterol storage
GO:0045444	fat cell differentiation	6/65	248/18870	2.0952481844813803e-4	0.016362059540456036	0.012989063284651655	ZBTB7C/TCF7L2/FABP4/PPARG/LPL/ALOX5	6	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0045444	fat cell differentiation
GO:0055088	lipid homeostasis	5/65	175/18870	3.4128780816213906e-4	0.0218510142705859	0.017346484193673583	ACSM3/FABP4/PPARG/LPL/ABCG1	5	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0042632	cholesterol homeostasis
GO:0042632	cholesterol homeostasis	4/65	100/18870	3.923336994370059e-4	0.022841177564098186	0.018132527885164253	ACSM3/FABP4/LPL/ABCG1	4	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0042632	cholesterol homeostasis
GO:0010887	negative regulation of cholesterol storage	2/65	11/18870	6.298444003785649e-4	0.026270445929080736	0.02085486144608777	PPARG/ABCG1	2	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0010885	regulation of cholesterol storage
GO:0010883	regulation of lipid storage	3/65	54/18870	8.535377685707203e-4	0.03117923260484808	0.024751714444620477	PPARG/LPL/ABCG1	3	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0010883	regulation of lipid storage
GO:0006869	lipid transport	7/65	453/18870	9.192429151088832e-4	0.03293364520861249	0.026144459427691922	INHBA/ATP10A/PRKN/OSBPL10/FABP4/PPARG/ABCG1	7	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0030301	cholesterol transport
GO:0010889	regulation of sequestering of triglyceride	2/65	15/18870	0.0011917863188835975	0.03469215487625222	0.027540456875517344	PPARG/LPL	2	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0010885	regulation of cholesterol storage
GO:0050872	white fat cell differentiation	2/65	17/18870	0.0015368046411083436	0.04121092408476804	0.03271539867169484	FABP4/PPARG	2	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0050873	brown fat cell differentiation
GO:0045598	regulation of fat cell differentiation	4/65	146/18870	0.0016148134504498483	0.04121092408476804	0.03271539867169484	ZBTB7C/PPARG/LPL/ALOX5	4	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0045598	regulation of fat cell differentiation
GO:0030730	sequestering of triglyceride	2/65	18/18870	0.0017250705701305838	0.04151706830358454	0.03295843205160679	PPARG/LPL	2	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0010878	cholesterol storage
GO:0045600	positive regulation of fat cell differentiation	3/65	71/18870	0.0018865659583460733	0.04151706830358454	0.03295843205160679	ZBTB7C/PPARG/LPL	3	C8_Macrophages_FCGR3A	GSE171524	Down	GO:0045598	regulation of fat cell differentiation
GO:0010875	positive regulation of cholesterol efflux	3/64	27/18870	1.0268837693858854e-4	0.006867285207768109	0.004837163018949302	APOE/ABCA1/EEPD1	3	C8_Macrophages_FCGR3A	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0032376	positive regulation of cholesterol transport	3/64	38/18870	2.8838629159578383e-4	0.012100914980685832	0.008523615470901186	APOE/ABCA1/EEPD1	3	C8_Macrophages_FCGR3A	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:1905954	positive regulation of lipid localization	4/64	111/18870	5.491283675120514e-4	0.016787638663939855	0.011824839432740717	APOE/ABCA1/EEPD1/CD36	4	C8_Macrophages_FCGR3A	GSE171524	Up	GO:1905952	regulation of lipid localization
GO:0071825	protein-lipid complex organization	3/64	53/18870	7.723277157180691e-4	0.019675967995674615	0.013859314397346806	APOE/ABCA1/PLA2G7	3	C8_Macrophages_FCGR3A	GSE171524	Up	GO:0071825	protein-lipid complex organization
GO:0010874	regulation of cholesterol efflux	3/64	54/18870	8.15787954582841e-4	0.02029983980008465	0.014298755825735966	APOE/ABCA1/EEPD1	3	C8_Macrophages_FCGR3A	GSE171524	Up	GO:1905952	regulation of lipid localization
