gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
KLF3	2.880891295468437e-43	0.5655494736929874	0.271	0.127	6.839812113701164e-39	C6_Macrophages_RBM47
PSME1	3.917829086362575e-43	0.5386900403622399	0.657	0.581	9.301709816842026e-39	C6_Macrophages_RBM47
LINC01857	4.057227877883634e-43	-0.27152926375188735	0.038	0.105	9.632670427671324e-39	C6_Macrophages_RBM47
JPT1	4.681652957207479e-43	-0.3351685979179344	0.352	0.496	1.1115180451001996e-38	C6_Macrophages_RBM47
PATL1	5.537210872835533e-43	0.6106968564071076	0.277	0.133	1.3146446054286121e-38	C6_Macrophages_RBM47
CSNK2B	6.142099033987186e-43	-0.3530456685114346	0.243	0.377	1.4582571526492376e-38	C6_Macrophages_RBM47
SOD1	8.42631422575642e-43	-0.40633820378700447	0.385	0.536	2.0005755234790892e-38	C6_Macrophages_RBM47
ZYX	8.935610345734827e-43	0.5993387202285909	0.488	0.352	2.1214926082843626e-38	C6_Macrophages_RBM47
RHEB	1.146279783712e-42	0.599463072659628	0.516	0.38	2.72149746248903e-38	C6_Macrophages_RBM47
PPP4R2	1.2455511508223932e-42	0.5620851401388227	0.291	0.145	2.957187542282526e-38	C6_Macrophages_RBM47
PPT1	1.4296135549451715e-42	-0.4135603537596635	0.394	0.524	3.394188502150826e-38	C6_Macrophages_RBM47
EWSR1	1.550844506493935e-42	0.4646662575739029	0.366	0.212	3.6820150273179007e-38	C6_Macrophages_RBM47
HINT2	1.9011171225740264e-42	-0.285899658395434	0.087	0.18	4.5136322724152534e-38	C6_Macrophages_RBM47
ZC3H13	2.2966795677046745e-42	-0.41992046666692856	0.156	0.273	5.452776629644438e-38	C6_Macrophages_RBM47
NKG7	2.3876429274267317e-42	0.5400484667083147	0.127	0.017	5.668741838296546e-38	C6_Macrophages_RBM47
TOM1	2.925558514747976e-42	0.6350182851722483	0.29	0.144	6.945861025714645e-38	C6_Macrophages_RBM47
PANX1	2.9518972640412345e-42	0.33062150464858714	0.132	0.02	7.008394484286699e-38	C6_Macrophages_RBM47
CD53	3.180189292811319e-42	0.5925424277891109	0.663	0.557	7.550405418992634e-38	C6_Macrophages_RBM47
ABHD2	3.3047836717002624e-42	-0.37025900883114937	0.139	0.251	7.846217393350763e-38	C6_Macrophages_RBM47
DSE	3.3984718177252707e-42	0.5777064525514146	0.431	0.28	8.068651789643338e-38	C6_Macrophages_RBM47
SLC25A46	4.858189704176189e-42	-0.32734117800827267	0.076	0.165	1.1534313995655106e-37	C6_Macrophages_RBM47
METRNL	4.8939493979463814e-42	0.5729853753496023	0.313	0.167	1.16192146606043e-37	C6_Macrophages_RBM47
RALBP1	5.577904027997894e-42	-0.2932271600686709	0.17	0.291	1.32430597432726e-37	C6_Macrophages_RBM47
CD300A	5.6013692104843775e-42	0.5028402345047245	0.195	0.063	1.3298770779532009e-37	C6_Macrophages_RBM47
NLRP3	8.606049659258791e-42	0.4821082547478379	0.13	0.02	2.0432483101012223e-37	C6_Macrophages_RBM47
RBM47	1.1945197852646395e-41	0.5955464679234317	0.503	0.363	2.836028874175307e-37	C6_Macrophages_RBM47
SAMM50	1.2170555110597576e-41	-0.2581381427013991	0.063	0.144	2.8895331943580763e-37	C6_Macrophages_RBM47
HNRNPA1	1.3508752193447704e-41	-0.37063883182313373	0.455	0.595	3.207247945768354e-37	C6_Macrophages_RBM47
CD47	1.5306847200726322e-41	0.6239211303214862	0.566	0.457	3.6341516623964435e-37	C6_Macrophages_RBM47
APOBEC3B	1.6109857915871914e-41	0.34972543334509526	0.101	0.002	3.82480246638631e-37	C6_Macrophages_RBM47
CLEC5A	1.685043747597555e-41	0.6222194026181067	0.213	0.082	4.0006308655461145e-37	C6_Macrophages_RBM47
MAPKAPK5-AS1	1.908456487264879e-41	-0.27388950169808185	0.063	0.145	4.531057392064276e-37	C6_Macrophages_RBM47
RBM3	1.9238910690202558e-41	-0.4376282490119616	0.339	0.467	4.567702176067892e-37	C6_Macrophages_RBM47
DAZAP2	2.018961720259139e-41	0.5741233049649366	0.579	0.44	4.793418916239248e-37	C6_Macrophages_RBM47
PMAIP1	3.229596876547635e-41	0.6891717897998286	0.137	0.026	7.667708904299395e-37	C6_Macrophages_RBM47
RNF146	3.3628109936607816e-41	-0.3406270619187904	0.101	0.199	7.983985861149428e-37	C6_Macrophages_RBM47
RAB31	3.568078850024303e-41	0.5687535830681569	0.548	0.418	8.4713328057277e-37	C6_Macrophages_RBM47
CPM	4.037005254368683e-41	-0.41865756924445163	0.203	0.327	9.584657874922128e-37	C6_Macrophages_RBM47
PCSK7	4.2653030922111855e-41	-0.45162341280182744	0.116	0.22	1.0126682601527797e-36	C6_Macrophages_RBM47
LMAN1	4.787166169103995e-41	-0.3945190420876507	0.158	0.273	1.1365689918686706e-36	C6_Macrophages_RBM47
ESYT1	4.836189874217132e-41	-0.27447998253171957	0.075	0.162	1.1482081999366316e-36	C6_Macrophages_RBM47
MAFF	5.281698164093966e-41	0.8205616439752088	0.232	0.102	1.2539807781191894e-36	C6_Macrophages_RBM47
LAMTOR2	5.780511318081938e-41	-0.45881170807577343	0.338	0.467	1.3724089971390138e-36	C6_Macrophages_RBM47
EIF4EBP1	6.843195207771598e-41	-0.3973729447897955	0.17	0.286	1.6247114062291328e-36	C6_Macrophages_RBM47
KNOP1	7.268970591014392e-41	-0.2581792488410727	0.048	0.12	1.725798997718637e-36	C6_Macrophages_RBM47
HIST1H1E	7.616879832928173e-41	0.4691178992176003	0.127	0.019	1.808399609933807e-36	C6_Macrophages_RBM47
TMEM230	8.346422778917049e-41	-0.408785821520252	0.255	0.379	1.9816076961704856e-36	C6_Macrophages_RBM47
APOBEC3G	9.012727091595355e-41	0.4255442868886409	0.229	0.092	2.1398016660865693e-36	C6_Macrophages_RBM47
SLC43A2	9.445104166700247e-41	0.5459661753428899	0.354	0.203	2.2424566312579727e-36	C6_Macrophages_RBM47
ARFGAP3	9.698398185247506e-41	0.566179895498818	0.291	0.152	2.3025936971414627e-36	C6_Macrophages_RBM47
RAB8A	1.0222084633815995e-40	0.5391053527683488	0.388	0.241	2.4269273337605934e-36	C6_Macrophages_RBM47
ESD	1.110692170796263e-40	-0.4057701195396879	0.232	0.356	2.6370053519044874e-36	C6_Macrophages_RBM47
CIR1	1.2257880331771102e-40	0.8087596148627352	0.429	0.278	2.9102659483690952e-36	C6_Macrophages_RBM47
GSN	1.2970755984052571e-40	-0.5274310069077708	0.323	0.448	3.0795168857337616e-36	C6_Macrophages_RBM47
TUBB	1.3197392991218746e-40	-0.4328030933180118	0.38	0.518	3.133325043975155e-36	C6_Macrophages_RBM47
APOL3	2.011542322570569e-40	0.3662853615737053	0.185	0.058	4.7758037822470454e-36	C6_Macrophages_RBM47
AAED1	2.6148295897474048e-40	0.4894409092204676	0.295	0.153	6.208128411978289e-36	C6_Macrophages_RBM47
TLNRD1	2.7965343498291088e-40	0.5598853629159501	0.286	0.144	6.63953185336427e-36	C6_Macrophages_RBM47
BAK1	3.6689012432495712e-40	0.36970279009167795	0.189	0.063	8.710705331723132e-36	C6_Macrophages_RBM47
CTNNB1	3.883479371931754e-40	-0.6937148946272849	0.357	0.466	9.220156724840372e-36	C6_Macrophages_RBM47
MOSPD2	4.134514826631826e-40	-0.3936614051182504	0.124	0.229	9.816165101389282e-36	C6_Macrophages_RBM47
CPNE3	4.471414973493317e-40	-0.29187288303458003	0.08	0.168	1.0616033430067834e-35	C6_Macrophages_RBM47
BACH1	4.497910032012145e-40	0.6087682940561259	0.391	0.246	1.0678937998003235e-35	C6_Macrophages_RBM47
FAM129B	4.611135259149843e-40	0.43058311620927636	0.174	0.053	1.0947757332273557e-35	C6_Macrophages_RBM47
TNFRSF1A	5.3364653158438354e-40	0.5996151784445909	0.415	0.269	1.2669835952876433e-35	C6_Macrophages_RBM47
VAPA	5.431234008637682e-40	-0.44855320965178325	0.401	0.514	1.2894835783307583e-35	C6_Macrophages_RBM47
MT-ND1	6.6157659563083105e-40	-0.5951227712623943	0.898	0.968	1.570715153346719e-35	C6_Macrophages_RBM47
ACAA2	6.882183984614714e-40	-0.3335432064143264	0.133	0.239	1.6339681216272254e-35	C6_Macrophages_RBM47
TMEM134	8.20055419127239e-40	-0.3257950705949204	0.112	0.212	1.9469755760918907e-35	C6_Macrophages_RBM47
CBX3	8.399676335024836e-40	-0.44238406652117446	0.36	0.49	1.9942511554615965e-35	C6_Macrophages_RBM47
KDM6B	9.14832620442873e-40	0.7092004013997437	0.254	0.121	2.171995607455469e-35	C6_Macrophages_RBM47
CNBP	1.0301863314966539e-39	0.6227706138128979	0.502	0.382	2.4458683882393557e-35	C6_Macrophages_RBM47
DYNLL1	1.0783453792036718e-39	-0.33233847050053456	0.558	0.69	2.5602075993053574e-35	C6_Macrophages_RBM47
RIPOR2	1.0921294372516761e-39	0.6345647513039947	0.15	0.037	2.5929337099229295e-35	C6_Macrophages_RBM47
C1orf35	1.1185306298817824e-39	-0.26279565018865936	0.051	0.123	2.655615421465328e-35	C6_Macrophages_RBM47
SPAG9	1.1328897835240144e-39	0.6661857321700012	0.317	0.175	2.689706924042715e-35	C6_Macrophages_RBM47
TNF	1.3125093176549238e-39	0.6696027303751522	0.201	0.072	3.1161596219763205e-35	C6_Macrophages_RBM47
CLEC2B	1.4454692989364861e-39	0.910508572824963	0.442	0.313	3.4318332095350055e-35	C6_Macrophages_RBM47
KCNE3	1.5839875908716927e-39	-0.30436065999686956	0.099	0.196	3.760703338247573e-35	C6_Macrophages_RBM47
LAIR1	1.7379329999646016e-39	0.5862909946672656	0.525	0.408	4.1262005285159573e-35	C6_Macrophages_RBM47
CHCHD10	1.8075393594591096e-39	-0.33875377677018714	0.387	0.534	4.291459947227818e-35	C6_Macrophages_RBM47
GLOD4	2.1670090271133357e-39	-0.31974618327236176	0.121	0.226	5.144912832172482e-35	C6_Macrophages_RBM47
RRBP1	2.2063376633463226e-39	0.5200844159113184	0.398	0.259	5.23828688031684e-35	C6_Macrophages_RBM47
JAK3	2.2568566859437303e-39	0.367031287821115	0.127	0.02	5.358229143767604e-35	C6_Macrophages_RBM47
ZFP36L1	2.4124600876451146e-39	0.7357067539779241	0.5	0.357	5.727662740087031e-35	C6_Macrophages_RBM47
EMILIN2	2.6760132570020386e-39	0.4943942335481515	0.348	0.202	6.35339067477424e-35	C6_Macrophages_RBM47
GPR84	2.953616099034068e-39	0.37083768957802266	0.125	0.019	7.012475342326684e-35	C6_Macrophages_RBM47
SIGLEC10	3.824070461353564e-39	0.40491933818107284	0.123	0.019	9.079108089345631e-35	C6_Macrophages_RBM47
N4BP1	4.3307088737922177e-39	0.608843566030179	0.289	0.15	1.0281969008157484e-34	C6_Macrophages_RBM47
PSMB3	4.382222719341882e-39	0.5424915759454567	0.595	0.491	1.0404273180261497e-34	C6_Macrophages_RBM47
IMPAD1	4.6522101492543646e-39	-0.2500487370592807	0.097	0.192	1.1045277336359713e-34	C6_Macrophages_RBM47
TNS3	4.8062067487454046e-39	0.5121571963287477	0.33	0.186	1.141089606287134e-34	C6_Macrophages_RBM47
SLC25A13	6.096235654979421e-39	0.5586983098224063	0.184	0.063	1.4473682692052142e-34	C6_Macrophages_RBM47
NME3	6.589922044217404e-39	-0.33789037365475083	0.114	0.214	1.5645792917380959e-34	C6_Macrophages_RBM47
TAP2	7.108058566540128e-39	0.45732099790354824	0.252	0.116	1.6875952648679571e-34	C6_Macrophages_RBM47
SLC43A3	7.998192069691339e-39	0.5069250836019549	0.302	0.161	1.8989307611861179e-34	C6_Macrophages_RBM47
WASHC1	8.227778441034888e-39	0.3511612404152224	0.226	0.093	1.953439157470503e-34	C6_Macrophages_RBM47
MAP3K7CL	9.543264994765993e-39	0.4492707513832976	0.142	0.033	2.265761975057342e-34	C6_Macrophages_RBM47
TBC1D2	1.1317345427618863e-38	0.5383204966309201	0.259	0.121	2.6869641514252706e-34	C6_Macrophages_RBM47
CHID1	1.1893469898284523e-38	-0.29981565882009964	0.081	0.168	2.8237476232507116e-34	C6_Macrophages_RBM47
SAMD4A	1.599073531550521e-38	0.44854266280774635	0.203	0.078	3.796520378607247e-34	C6_Macrophages_RBM47
ENDOD1	1.9151108378366212e-38	0.3191110418135146	0.13	0.024	4.546856151191706e-34	C6_Macrophages_RBM47
TMEM160	2.1760976361610243e-38	-0.40121480110109076	0.2	0.321	5.166491007773504e-34	C6_Macrophages_RBM47
DOCK4	2.2058799586415347e-38	0.5226436283424378	0.226	0.096	5.237200197806731e-34	C6_Macrophages_RBM47
CD82	2.2962113868276457e-38	0.45371856243854114	0.296	0.15	5.451665074606196e-34	C6_Macrophages_RBM47
MAX	2.3296201201267088e-38	0.4323270994787929	0.277	0.139	5.530984089204832e-34	C6_Macrophages_RBM47
QARS	2.777773936962293e-38	-0.32350584208062527	0.087	0.175	6.5949908811358755e-34	C6_Macrophages_RBM47
ST3GAL5	3.942151980494652e-38	0.40335002405378884	0.296	0.152	9.359457232090402e-34	C6_Macrophages_RBM47
WDFY1	3.9580570476998176e-38	0.5184536382953783	0.303	0.164	9.397219042648907e-34	C6_Macrophages_RBM47
CYB5R4	4.02067443841814e-38	0.5043965065596635	0.271	0.136	9.545885251692348e-34	C6_Macrophages_RBM47
SDC3	4.0244944760011576e-38	0.41833692257780564	0.143	0.032	9.554954784921948e-34	C6_Macrophages_RBM47
TNFAIP6	4.6741744491089693e-38	1.0631801299866273	0.291	0.147	1.1097424977074516e-33	C6_Macrophages_RBM47
PYCARD	5.079305092198651e-38	-0.38375620268379995	0.471	0.607	1.2059286149898038e-33	C6_Macrophages_RBM47
SNX8	5.553178269094116e-38	0.34957318887667954	0.241	0.107	1.318435584648325e-33	C6_Macrophages_RBM47
ERP29	5.740915028937512e-38	-0.4090688295825662	0.329	0.457	1.363008046170344e-33	C6_Macrophages_RBM47
GTPBP1	5.830492842972129e-38	0.458283468897145	0.159	0.045	1.3842756107784429e-33	C6_Macrophages_RBM47
MYL12B	5.995397113868829e-38	0.47981256904807523	0.716	0.648	1.4234271827747373e-33	C6_Macrophages_RBM47
NCBP2	6.514143827698094e-38	-0.3152685204951072	0.123	0.225	1.5465880275720817e-33	C6_Macrophages_RBM47
GTF2H5	6.520354634659332e-38	-0.37324311010801536	0.202	0.318	1.5480625973608185e-33	C6_Macrophages_RBM47
MYO1E	6.564819577281744e-38	0.38740196930906146	0.174	0.057	1.5586194640382317e-33	C6_Macrophages_RBM47
TMED3	6.67492394761136e-38	-0.351539086919632	0.108	0.204	1.584760443641889e-33	C6_Macrophages_RBM47
KCNN4	8.302797052747951e-38	0.3776602009325494	0.158	0.044	1.9712500762634186e-33	C6_Macrophages_RBM47
RILPL2	9.474621015614696e-38	0.7418857127832017	0.346	0.211	2.249464521527241e-33	C6_Macrophages_RBM47
HIVEP2	1.168153686464235e-37	0.44521481852985256	0.122	0.02	2.773430482403387e-33	C6_Macrophages_RBM47
PCGF5	1.18660360266888e-37	0.4834813829628359	0.299	0.163	2.817234273456455e-33	C6_Macrophages_RBM47
ATP2C1	1.230739360048574e-37	-0.3653210295778642	0.138	0.244	2.9220213886273243e-33	C6_Macrophages_RBM47
AC147651.4	1.3051626893463475e-37	0.36712824032967584	0.13	0.026	3.098717257046098e-33	C6_Macrophages_RBM47
BCL6	1.5221447949564682e-37	0.8095462207605745	0.302	0.166	3.613876172185647e-33	C6_Macrophages_RBM47
ARPC4	1.5748873248103517e-37	-0.3987973250501714	0.275	0.399	3.739097486564737e-33	C6_Macrophages_RBM47
PRDX5	1.8867210931508624e-37	-0.4005899368415575	0.358	0.487	4.479453219358778e-33	C6_Macrophages_RBM47
ADGRE2	1.904292178525978e-37	0.4728625174823069	0.208	0.082	4.521170490256377e-33	C6_Macrophages_RBM47
ACADM	1.926366264684534e-37	-0.28293250014643445	0.082	0.167	4.573578785614021e-33	C6_Macrophages_RBM47
COX7A2L	1.993253855222603e-37	-0.38553750063692893	0.252	0.37	4.7323833030695035e-33	C6_Macrophages_RBM47
JUP	2.0332473053562577e-37	0.36049173588294536	0.111	0.013	4.827335752376827e-33	C6_Macrophages_RBM47
MERTK	2.124290388618373e-37	0.4029919076252927	0.12	0.019	5.043490240657741e-33	C6_Macrophages_RBM47
IRAK2	2.3518919440959787e-37	0.5905205410572792	0.103	0.009	5.583861853672673e-33	C6_Macrophages_RBM47
ARHGAP25	2.4202998197494457e-37	0.44881617872520385	0.23	0.099	5.746275832049134e-33	C6_Macrophages_RBM47
TINF2	2.4540565027361808e-37	0.38711317075607027	0.224	0.096	5.82642094879624e-33	C6_Macrophages_RBM47
NR4A2	2.8687196872815933e-37	0.3853986483601569	0.147	0.037	6.810914281543959e-33	C6_Macrophages_RBM47
MT-ND6	3.5185284024526616e-37	0.7422608929682752	0.412	0.274	8.353690133103109e-33	C6_Macrophages_RBM47
GNAS	3.769832008593915e-37	-0.42430575814052385	0.453	0.554	8.950335154803674e-33	C6_Macrophages_RBM47
IGFLR1	4.029760177260659e-37	0.3754545429172843	0.255	0.117	9.567456612852257e-33	C6_Macrophages_RBM47
MLKL	4.381498718853593e-37	0.42511489216819137	0.211	0.086	1.04025542583022e-32	C6_Macrophages_RBM47
TTYH3	5.218043614913977e-37	0.44876599228657227	0.274	0.137	1.2388679150528764e-32	C6_Macrophages_RBM47
HSP90AA1	5.803103963659271e-37	0.9559065041383623	0.814	0.801	1.377772943051984e-32	C6_Macrophages_RBM47
SDSL	5.996048798156247e-37	0.4574043865128716	0.271	0.137	1.4235819056582562e-32	C6_Macrophages_RBM47
MACF1	7.445826253374536e-37	0.4012618951869923	0.281	0.145	1.7677880690761825e-32	C6_Macrophages_RBM47
CHCHD5	8.024956080642738e-37	-0.3758619811121634	0.175	0.287	1.905285072666199e-32	C6_Macrophages_RBM47
PLXNC1	8.814223201354491e-37	0.4161864185306849	0.181	0.061	2.0926728724655832e-32	C6_Macrophages_RBM47
PAFAH1B1	9.843413643808883e-37	0.48619561105904163	0.329	0.189	2.337023267313105e-32	C6_Macrophages_RBM47
PIGX	1.5169559297809524e-36	0.7537895361642734	0.199	0.081	3.601556768485937e-32	C6_Macrophages_RBM47
NAIP	1.6867134712888316e-36	0.4735865990448725	0.271	0.137	4.004595123533944e-32	C6_Macrophages_RBM47
AC007952.4	1.755143523757533e-36	0.5375461094144318	0.159	0.05	4.1670617541051345e-32	C6_Macrophages_RBM47
UBE2D1	1.8995301283473233e-36	0.5733125359694564	0.435	0.298	4.509864430722215e-32	C6_Macrophages_RBM47
FAS	1.9222412714175128e-36	0.5052013814104049	0.161	0.05	4.5637852265994585e-32	C6_Macrophages_RBM47
FAM72A	2.0128801658432893e-36	0.2960972713926637	0.127	0.025	4.7789800897451376e-32	C6_Macrophages_RBM47
RAB1A	2.519837860619397e-36	0.5405721922593818	0.543	0.411	5.982599048682572e-32	C6_Macrophages_RBM47
GAS6	2.8173003773507083e-36	0.335552925014471	0.131	0.027	6.688834555906052e-32	C6_Macrophages_RBM47
LUC7L3	3.019990700159799e-36	-0.41434026958717074	0.17	0.283	7.170061920319395e-32	C6_Macrophages_RBM47
ANTXR2	3.243680074451374e-36	0.3333632417455581	0.125	0.024	7.701145232762452e-32	C6_Macrophages_RBM47
ARPC1B	3.542795733857874e-36	-0.345114163698776	0.614	0.731	8.411305631325364e-32	C6_Macrophages_RBM47
THEMIS2	3.594349235469517e-36	0.5716981363650273	0.389	0.258	8.533703954851728e-32	C6_Macrophages_RBM47
UNC93B1	3.602444427805919e-36	0.5232517685575714	0.394	0.26	8.552923560496813e-32	C6_Macrophages_RBM47
SREK1IP1	4.1152443006316976e-36	-0.35778319063308817	0.162	0.27	9.770413018559777e-32	C6_Macrophages_RBM47
MRPL33	4.7187903347745425e-36	-0.41809989020688954	0.266	0.384	1.1203352012821718e-31	C6_Macrophages_RBM47
HMOX2	4.89786873553011e-36	-0.2784868240485723	0.092	0.179	1.1628519951895588e-31	C6_Macrophages_RBM47
VEGFA	5.5358578376749504e-36	0.7913118408657587	0.133	0.03	1.3143233678207866e-31	C6_Macrophages_RBM47
MARCKSL1	7.005846671825946e-36	0.4674865627192133	0.131	0.028	1.6633281168249162e-31	C6_Macrophages_RBM47
GSTK1	7.118387876211431e-36	-0.4033881867423845	0.348	0.472	1.690047649570118e-31	C6_Macrophages_RBM47
LGALS3	7.51436905630224e-36	0.5629341050597363	0.854	0.877	1.784061501347278e-31	C6_Macrophages_RBM47
PRDM1	8.905577364087194e-36	0.4513526668847268	0.13	0.029	2.114362177781582e-31	C6_Macrophages_RBM47
HLA-DQB2	9.280062321986882e-36	-0.43258552249963445	0.044	0.106	2.2032723964861253e-31	C6_Macrophages_RBM47
SIVA1	1.0446446450347849e-35	-0.3981645015480785	0.178	0.288	2.4801953162415863e-31	C6_Macrophages_RBM47
FOXP1	1.0537555919654191e-35	-0.2866653129882535	0.133	0.237	2.501826526444298e-31	C6_Macrophages_RBM47
ADAP2	1.1182747652527389e-35	0.5371853194267551	0.319	0.186	2.6550079476630525e-31	C6_Macrophages_RBM47
DNAJC1	1.1937732320481121e-35	0.42285826961972894	0.216	0.092	2.834256407528628e-31	C6_Macrophages_RBM47
AAMDC	1.2143612476609193e-35	-0.3165060594048158	0.07	0.148	2.8831364741965546e-31	C6_Macrophages_RBM47
SHOC2	1.2160660254373488e-35	0.6060821507909642	0.362	0.227	2.8871839575933534e-31	C6_Macrophages_RBM47
UFC1	1.4774294006015112e-35	-0.41659873577117357	0.243	0.361	3.5077128829081077e-31	C6_Macrophages_RBM47
NUTM2B-AS1	1.5087672463394296e-35	-0.2999332452949088	0.081	0.166	3.5821151962590735e-31	C6_Macrophages_RBM47
NHLRC3	2.1010103237479912e-35	-0.4020939671541522	0.158	0.266	4.988218710642481e-31	C6_Macrophages_RBM47
SEC22B	2.353621798406276e-35	-0.267432234359098	0.181	0.296	5.587968873776181e-31	C6_Macrophages_RBM47
TMEM128	2.762638005565836e-35	-0.2509317923841575	0.091	0.178	6.559055152814407e-31	C6_Macrophages_RBM47
MAN2B1	4.334014907243994e-35	0.28459655177072696	0.175	0.06	1.028981819277869e-30	C6_Macrophages_RBM47
H2AFJ	4.3949301244826535e-35	0.6098303917285464	0.391	0.261	1.0434443101546716e-30	C6_Macrophages_RBM47
PRPF4B	4.53381396256946e-35	-0.4215015446160407	0.208	0.322	1.0764181109932411e-30	C6_Macrophages_RBM47
PSMB2	4.827465713893543e-35	0.5127067327141847	0.419	0.289	1.146136909792605e-30	C6_Macrophages_RBM47
PA2G4	7.326696186403371e-35	-0.3428425020716158	0.243	0.361	1.7395042085758884e-30	C6_Macrophages_RBM47
RHBDD2	7.687894540489513e-35	-0.3683002319232411	0.145	0.248	1.8252599218030203e-30	C6_Macrophages_RBM47
TICAM1	9.381409373721781e-35	0.36393163081065466	0.157	0.049	2.2273342135090252e-30	C6_Macrophages_RBM47
SPCS1	1.0515320223147007e-34	-0.29932707015436555	0.338	0.461	2.4965473273795623e-30	C6_Macrophages_RBM47
SHKBP1	1.223352885627578e-34	0.4259488822782804	0.312	0.178	2.9044844210569955e-30	C6_Macrophages_RBM47
RNF130	1.8018600474047713e-34	0.5762502728478329	0.567	0.468	4.277976124548408e-30	C6_Macrophages_RBM47
GAS7	2.230602339327023e-34	0.3598188243057413	0.167	0.056	5.295896074030218e-30	C6_Macrophages_RBM47
TRIM26	2.431444108699182e-34	0.43870098277699066	0.19	0.074	5.772734602873598e-30	C6_Macrophages_RBM47
DUSP2	2.4828676216243087e-34	0.5788832449985932	0.136	0.033	5.8948243072604335e-30	C6_Macrophages_RBM47
ACTR2	2.4845196864450323e-34	-0.4292566922823178	0.469	0.56	5.8987466395577955e-30	C6_Macrophages_RBM47
CWF19L2	2.5892954082998683e-34	-0.3173505543511074	0.074	0.153	6.1475051583855474e-30	C6_Macrophages_RBM47
C11orf98	3.067048671200106e-34	0.2735438402651279	0.101	0.011	7.281786955163291e-30	C6_Macrophages_RBM47
UBE2E2	3.3031344861142846e-34	-0.35706019505277453	0.179	0.287	7.842301896932534e-30	C6_Macrophages_RBM47
CD68	3.5545477096846033e-34	0.45474460543747375	0.76	0.78	8.439207172333185e-30	C6_Macrophages_RBM47
ZBTB8OS	4.6959447978469075e-34	-0.36949815431693833	0.229	0.346	1.1149112139048128e-29	C6_Macrophages_RBM47
HAMP	4.823575577200602e-34	0.9440660864074328	0.195	0.074	1.145213313538967e-29	C6_Macrophages_RBM47
TOP1	5.832689413869824e-34	0.5292004104348312	0.421	0.287	1.3847971206409736e-29	C6_Macrophages_RBM47
BLZF1	7.2114976045672875e-34	0.3958408263359972	0.188	0.074	1.7121537612763653e-29	C6_Macrophages_RBM47
PIN4	7.358513497154108e-34	-0.3679504444917591	0.141	0.239	1.7470582744943283e-29	C6_Macrophages_RBM47
P4HA1	7.607616815503171e-34	-0.28600490584309474	0.139	0.239	1.806200384336763e-29	C6_Macrophages_RBM47
TMEM243	7.87312528426322e-34	-0.2682303205710628	0.087	0.171	1.869237404989774e-29	C6_Macrophages_RBM47
SUCLG1	8.183705095155546e-34	-0.28936839293680094	0.142	0.242	1.9429752636918298e-29	C6_Macrophages_RBM47
RPA3	9.837165719172293e-34	-0.301729896944502	0.147	0.248	2.3355398850458857e-29	C6_Macrophages_RBM47
CAMLG	1.1467007862950042e-33	-0.2543820772588023	0.111	0.204	2.722497006821599e-29	C6_Macrophages_RBM47
TNIP1	1.2233378605430508e-33	0.5131128827164548	0.226	0.106	2.904448748501311e-29	C6_Macrophages_RBM47
WASHC2A	1.3311554950059067e-33	0.4460231293343321	0.197	0.082	3.160429376243024e-29	C6_Macrophages_RBM47
MAN1A1	1.4622898379043123e-33	-0.33482974523073905	0.194	0.306	3.4717685331524184e-29	C6_Macrophages_RBM47
NEU1	2.0967319072738642e-33	0.4927302750602863	0.304	0.176	4.9780608942496083e-29	C6_Macrophages_RBM47
SPATS2L	2.3896786551451607e-33	0.5888017123842753	0.475	0.35	5.673575063045641e-29	C6_Macrophages_RBM47
TMEM59	2.5465071642528556e-33	-0.3343055352037685	0.458	0.561	6.04591730936913e-29	C6_Macrophages_RBM47
TRPM2	2.5466915034920148e-33	0.34240687356404687	0.119	0.025	6.046354967590741e-29	C6_Macrophages_RBM47
SLC25A28	2.5508637900039227e-33	0.4280073533313127	0.16	0.053	6.056260810227313e-29	C6_Macrophages_RBM47
UBE2A	2.591360683418836e-33	0.44574083735693637	0.353	0.221	6.152408534573001e-29	C6_Macrophages_RBM47
SLPI	2.615153331459345e-33	1.6510507760232418	0.109	0.018	6.208897039550776e-29	C6_Macrophages_RBM47
SNX1	2.6337499001527642e-33	0.3753970822801823	0.292	0.161	6.253049012942692e-29	C6_Macrophages_RBM47
PRMT2	2.645552414416403e-33	-0.3806989265144941	0.259	0.374	6.281070542307424e-29	C6_Macrophages_RBM47
FPR3	2.672453362141743e-33	0.7933684379609437	0.366	0.247	6.344938772396927e-29	C6_Macrophages_RBM47
NT5C2	2.8665249575462193e-33	0.48208736861898144	0.248	0.124	6.805703554206234e-29	C6_Macrophages_RBM47
TMEM173	3.287952417647829e-33	-0.3379792489403449	0.101	0.188	7.806256629979476e-29	C6_Macrophages_RBM47
DDX18	3.5011888769041115e-33	-0.33585237638629994	0.231	0.346	8.312522631545741e-29	C6_Macrophages_RBM47
SDCCAG8	3.528797509722249e-33	-0.3617342595914842	0.188	0.297	8.378071047582564e-29	C6_Macrophages_RBM47
U62317.5	3.654315472500776e-33	0.5349441590369994	0.123	0.027	8.676075794811342e-29	C6_Macrophages_RBM47
RPS26	3.7717339689012817e-33	0.4688969127450968	0.797	0.738	8.954850788965423e-29	C6_Macrophages_RBM47
TENT5A	3.870105956694796e-33	0.5798531791329307	0.344	0.216	9.188405562384785e-29	C6_Macrophages_RBM47
