gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype
FBXO11	5.39110505127309e-304	0.4796416915105828	0.15	0.049	1.2284171969830862e-299	C3_CD4 memory_CCR7
SRM	1.0608501497810693e-303	0.352418989945751	0.143	0.045	2.4172531512911444e-299	C3_CD4 memory_CCR7
TFRC	2.3260158608999368e-303	0.5075772169254289	0.119	0.032	5.300059740646596e-299	C3_CD4 memory_CCR7
NHP2	8.938776823085406e-303	-0.4280831118654109	0.171	0.334	2.0367896869082408e-298	C3_CD4 memory_CCR7
ANP32B	3.172587270865671e-302	-0.36616385915222005	0.406	0.598	7.229057355394519e-298	C3_CD4 memory_CCR7
RTRAF	4.887625422368268e-302	-0.4046142566904116	0.238	0.408	1.1136943287408336e-297	C3_CD4 memory_CCR7
KLF3	6.047766951989393e-302	0.7110541508298114	0.459	0.312	1.378044177680303e-297	C3_CD4 memory_CCR7
MYBL1	7.270781221758158e-302	0.6876805835288464	0.348	0.195	1.656720209189814e-297	C3_CD4 memory_CCR7
GPCPD1	8.858576688690191e-302	0.62166364849143	0.219	0.095	2.018515284284947e-297	C3_CD4 memory_CCR7
NLRC5	1.3492241691782092e-301	0.7867224810962831	0.304	0.163	3.074342191889468e-297	C3_CD4 memory_CCR7
MATR3.1	1.646597955633556e-301	-0.27345455255316475	0.134	0.305	3.7519381017066207e-297	C3_CD4 memory_CCR7
PDS5B	2.3766684155307886e-301	0.5548228310674673	0.17	0.062	5.415476651628455e-297	C3_CD4 memory_CCR7
UQCRH	3.0391817750880554e-301	-0.375952878579912	0.404	0.604	6.925079592715643e-297	C3_CD4 memory_CCR7
EMB	2.4268794418041132e-300	0.6846244947999148	0.439	0.29	5.529887496094852e-296	C3_CD4 memory_CCR7
THAP12	4.598216890382077e-300	0.4070712028920424	0.186	0.071	1.0477497006424602e-295	C3_CD4 memory_CCR7
TRADD	2.1608253900134805e-299	-0.45656313219889977	0.126	0.279	4.923656733684717e-295	C3_CD4 memory_CCR7
GK5	4.821617931083896e-299	0.6803784443269968	0.24	0.11	1.0986538617767766e-294	C3_CD4 memory_CCR7
APEX1	2.5050649735340565e-298	-0.4145782375390674	0.155	0.314	5.708041048694701e-294	C3_CD4 memory_CCR7
FAM107B	4.363070446814077e-298	0.659358022006489	0.441	0.296	9.941692320110557e-294	C3_CD4 memory_CCR7
PGGHG	1.4660106500304451e-297	0.7706819740236057	0.199	0.083	3.340451867159372e-293	C3_CD4 memory_CCR7
CD4	2.9003372451862384e-297	-0.3369136999815678	0.044	0.175	6.608708446881363e-293	C3_CD4 memory_CCR7
LY9	4.21651210823072e-297	-0.4014817141418802	0.091	0.237	9.607744489814519e-293	C3_CD4 memory_CCR7
IRAK1	1.368454029382542e-296	0.39668600898740547	0.126	0.036	3.1181593513510606e-292	C3_CD4 memory_CCR7
C9orf16	4.700823348882682e-296	-0.4185101486469107	0.389	0.573	1.0711296082764079e-291	C3_CD4 memory_CCR7
CHD6	2.3696320718412374e-295	0.6356217422295813	0.226	0.101	5.399443638897443e-291	C3_CD4 memory_CCR7
SPINT2	4.299732355964141e-295	-0.32464816015902576	0.01	0.114	9.797370146299892e-291	C3_CD4 memory_CCR7
PILRB	4.72698282833976e-295	0.645214845598113	0.207	0.088	1.0770903072654976e-290	C3_CD4 memory_CCR7
NELL2	1.1830607425656619e-293	-0.36153425661966215	0.025	0.142	2.695722208010117e-289	C3_CD4 memory_CCR7
IQGAP1	1.1993473302019435e-293	0.6315503068736146	0.513	0.371	2.7328328265981487e-289	C3_CD4 memory_CCR7
SYPL1	1.7035006727327528e-293	-0.34687366629831395	0.04	0.163	3.8815966328888505e-289	C3_CD4 memory_CCR7
RAP2A	1.941528472677211e-293	0.35362542236092726	0.115	0.03	4.423966777842293e-289	C3_CD4 memory_CCR7
POLD4	2.567124328574748e-293	-0.4101759080209395	0.226	0.396	5.849449495090421e-289	C3_CD4 memory_CCR7
ELK4	2.731945827130308e-293	0.5643564931878944	0.179	0.069	6.22501176169912e-289	C3_CD4 memory_CCR7
SP3	4.2343526196503554e-293	0.6518510388984583	0.284	0.146	9.6483958791353e-289	C3_CD4 memory_CCR7
CFL1	2.6291006954032802e-292	-0.3665725242575584	0.679	0.924	5.990668844545914e-288	C3_CD4 memory_CCR7
ZBTB16	4.245749018527519e-292	0.6336499956922839	0.166	0.061	9.674363713616804e-288	C3_CD4 memory_CCR7
AUTS2	6.16926920943084e-292	0.6004816906534229	0.208	0.087	1.405729682060911e-287	C3_CD4 memory_CCR7
IQGAP2	1.1473193815695087e-291	0.6922549502187142	0.411	0.261	2.6142819428442824e-287	C3_CD4 memory_CCR7
PTDSS1	1.5676626930735636e-291	-0.35748510828971575	0.08	0.222	3.572076212437422e-287	C3_CD4 memory_CCR7
CLEC2D	1.78353911718517e-291	0.8446333841556632	0.448	0.311	4.063972232418128e-287	C3_CD4 memory_CCR7
CEP85L	1.8015010989942143e-290	0.6174615419652238	0.212	0.092	4.1049004041682165e-286	C3_CD4 memory_CCR7
DNPH1	2.5514817356978722e-290	-0.36702035331484145	0.038	0.158	5.813806282961172e-286	C3_CD4 memory_CCR7
TRABD2A	5.30655140245155e-290	-0.2906573896180549	0.041	0.168	1.20915080256261e-285	C3_CD4 memory_CCR7
ZNF276	6.36139231834561e-290	0.753964818205618	0.293	0.156	1.4495068536582305e-285	C3_CD4 memory_CCR7
ATP5PF	9.599749554032771e-290	-0.4011495381494459	0.299	0.474	2.187398933381907e-285	C3_CD4 memory_CCR7
HIPK2	9.803982538169957e-290	0.6250907884756536	0.199	0.083	2.2339354611474064e-285	C3_CD4 memory_CCR7
SRP9	1.7158074557744876e-289	-0.3862568924859733	0.277	0.45	3.909638868727747e-285	C3_CD4 memory_CCR7
MARCKSL1	2.93615748196795e-289	-0.4702234857529048	0.061	0.191	6.6903284384121716e-285	C3_CD4 memory_CCR7
KMT2E	5.966012086413936e-289	0.7536203066823779	0.594	0.494	1.3594155140102793e-284	C3_CD4 memory_CCR7
SPPL2A	9.915353928346479e-289	0.5976217623363851	0.241	0.112	2.2593125461130287e-284	C3_CD4 memory_CCR7
SIRPG	1.4028061075459668e-288	-0.34090031163698703	0.025	0.138	3.1964339966542397e-284	C3_CD4 memory_CCR7
ORMDL1	5.083762381016679e-288	0.6987426448648156	0.362	0.216	1.1583860961384604e-283	C3_CD4 memory_CCR7
PPP1R11	7.094702260638397e-288	-0.3932162537375765	0.1	0.244	1.616598857109065e-283	C3_CD4 memory_CCR7
EML4	1.2149544986712578e-287	0.948090941591796	0.437	0.301	2.768395320672328e-283	C3_CD4 memory_CCR7
TNFAIP8	2.1548015766443885e-287	-0.3745236707214352	0.209	0.378	4.909930872541904e-283	C3_CD4 memory_CCR7
CEBPB	2.8289028283858104e-287	0.7076506142210636	0.399	0.257	6.445937984759907e-283	C3_CD4 memory_CCR7
YPEL1	2.9612095291200006e-287	0.44250696134128076	0.15	0.051	6.747412033052834e-283	C3_CD4 memory_CCR7
TOR1AIP2	1.328754087226253e-286	0.4508618981954595	0.142	0.046	3.02769906315374e-282	C3_CD4 memory_CCR7
ATP2A2	1.6981487998366173e-286	0.4772985998243161	0.135	0.043	3.869401855307716e-282	C3_CD4 memory_CCR7
RAB5IF	3.0154576043228767e-286	0.7326942415491667	0.403	0.263	6.871021697210107e-282	C3_CD4 memory_CCR7
AP1G1	3.3089107056614656e-286	0.6124273488072258	0.177	0.069	7.539683933920216e-282	C3_CD4 memory_CCR7
DDX21	5.576801925580412e-286	0.8330557701167889	0.39	0.248	1.2707300867627527e-281	C3_CD4 memory_CCR7
LSM2	1.3025637830764358e-285	-0.44204116459310167	0.114	0.258	2.9680218361179666e-281	C3_CD4 memory_CCR7
FOXK1	1.3788613918589055e-285	0.4759833633039295	0.13	0.04	3.141873567489702e-281	C3_CD4 memory_CCR7
S100A4	6.923226771456622e-285	-0.40042956109675343	0.69	0.88	1.5775264521441058e-280	C3_CD4 memory_CCR7
CHMP1B	8.380564101787201e-285	0.475846125784026	0.193	0.079	1.9095953362332317e-280	C3_CD4 memory_CCR7
FDFT1	1.3192592095977452e-284	-0.38935425241548716	0.132	0.283	3.0060640349894224e-280	C3_CD4 memory_CCR7
EGLN2	3.6021534794891446e-284	-0.35562944357419424	0.094	0.238	8.207866918363965e-280	C3_CD4 memory_CCR7
CFLAR	1.41310396866563e-283	0.702905737074307	0.488	0.348	3.219898703001505e-279	C3_CD4 memory_CCR7
JMY	1.5593098859435306e-283	0.5405674541426694	0.157	0.056	3.553043506110929e-279	C3_CD4 memory_CCR7
TYW5	8.080560039982958e-283	0.4575479237241162	0.107	0.028	1.8412364107105168e-278	C3_CD4 memory_CCR7
FAM177A1	1.0253811490966866e-282	0.698498280502778	0.246	0.12	2.3364334863317102e-278	C3_CD4 memory_CCR7
RBM33	1.9708314823710622e-282	0.6548392210537345	0.304	0.164	4.490736615730702e-278	C3_CD4 memory_CCR7
PYCR2	8.507389778253537e-282	-0.38862543403830085	0.097	0.239	1.938493834872851e-277	C3_CD4 memory_CCR7
SEC14L1	2.030946084625541e-281	0.47294419868794335	0.174	0.067	4.627713748427757e-277	C3_CD4 memory_CCR7
THOC1	9.633506831262618e-281	0.5907585577465921	0.152	0.054	2.1950908665715e-276	C3_CD4 memory_CCR7
NOL4L	1.2125446457794825e-280	0.4489074611507574	0.127	0.039	2.7629042298731288e-276	C3_CD4 memory_CCR7
AL135905.2	1.223860098661576e-280	-0.3297836426270819	0.006	0.1	2.788687620810267e-276	C3_CD4 memory_CCR7
RAB11FIP1	5.602467360835542e-280	0.5110898412743408	0.175	0.068	1.2765782128399867e-275	C3_CD4 memory_CCR7
PLAC8	1.4646946831177561e-279	0.6715085509379553	0.481	0.342	3.337453304952119e-275	C3_CD4 memory_CCR7
ATP8A1	2.800597349314347e-279	0.6508061855758109	0.251	0.122	6.381441120147672e-275	C3_CD4 memory_CCR7
ICAM3	4.381638237119555e-279	-0.3783436912126721	0.404	0.581	9.984000887100617e-275	C3_CD4 memory_CCR7
MCTP2	6.0547909550141905e-279	0.605151007380629	0.247	0.117	1.3796446670095335e-274	C3_CD4 memory_CCR7
ANKRD13D	6.651656830661205e-279	0.6544953219812082	0.276	0.142	1.515646525434462e-274	C3_CD4 memory_CCR7
TNRC6A	1.8154000342546777e-278	0.696261708829959	0.236	0.113	4.1365705180527087e-274	C3_CD4 memory_CCR7
NDUFB6	2.2847764644657054e-278	-0.41616242323222385	0.128	0.274	5.206091651931556e-274	C3_CD4 memory_CCR7
GPATCH2L	1.8644258464036721e-277	0.598025256556938	0.166	0.064	4.248280733615407e-273	C3_CD4 memory_CCR7
GPBP1	1.0102786887298815e-276	0.7095456002865002	0.366	0.223	2.302021020139908e-272	C3_CD4 memory_CCR7
TERF1	1.5039922970041701e-276	0.5643365193735277	0.233	0.109	3.4269968479537024e-272	C3_CD4 memory_CCR7
RNF38	2.024687522361442e-276	0.495687360351887	0.154	0.056	4.613452988452782e-272	C3_CD4 memory_CCR7
MSL2	4.8889836319856945e-276	0.5417298963265895	0.193	0.081	1.1140038103842603e-271	C3_CD4 memory_CCR7
RHBDF2	2.8601659131644965e-275	0.5870270248068026	0.184	0.075	6.517174049736621e-271	C3_CD4 memory_CCR7
ATP13A3	1.3383309233263534e-274	0.4856166331751381	0.118	0.034	3.049520841891429e-270	C3_CD4 memory_CCR7
GNAI2	3.693200265881231e-274	0.6059976375705545	0.522	0.41	8.415326125836973e-270	C3_CD4 memory_CCR7
NDUFC1	4.444025930352012e-274	-0.3929946146732576	0.202	0.361	1.0126157484900095e-269	C3_CD4 memory_CCR7
TULP4	1.6148423685477177e-273	0.4919201138340113	0.147	0.051	3.679579820972829e-269	C3_CD4 memory_CCR7
ANKRD28	1.9165589136809854e-273	0.4658136945796137	0.117	0.034	4.367071140713493e-269	C3_CD4 memory_CCR7
GTPBP1	3.720910423706044e-273	0.46173254371866834	0.128	0.04	8.478466491456591e-269	C3_CD4 memory_CCR7
APH1A	6.68860274743695e-273	-0.40315751918861475	0.191	0.345	1.5240650220309834e-268	C3_CD4 memory_CCR7
TMEM14B	3.0135633667696846e-272	-0.388712570458862	0.173	0.328	6.866705487521404e-268	C3_CD4 memory_CCR7
PIK3C2A	3.306747742490716e-272	0.5090835552514897	0.149	0.053	7.534755406039345e-268	C3_CD4 memory_CCR7
MFNG	6.240764432298122e-272	-0.3787709729753237	0.137	0.287	1.4220205835434501e-267	C3_CD4 memory_CCR7
BDP1	2.5279577815722373e-271	0.7101665123590676	0.31	0.175	5.7602046010905e-267	C3_CD4 memory_CCR7
NOM1	2.878593848151237e-271	0.45900032842599336	0.119	0.035	6.559163942397408e-267	C3_CD4 memory_CCR7
SUZ12	5.392604877974158e-271	0.5421780203035109	0.212	0.095	1.2287589474951917e-266	C3_CD4 memory_CCR7
PASK	1.0631447572884198e-270	-0.37297594394750755	0.034	0.149	2.4224816439573935e-266	C3_CD4 memory_CCR7
MYSM1	1.7236468891039333e-270	0.5437156847960853	0.168	0.065	3.927501801512222e-266	C3_CD4 memory_CCR7
DDX52	1.7343253567933638e-270	0.5606807469675181	0.179	0.073	3.951833757989359e-266	C3_CD4 memory_CCR7
EIF2S3	1.067946277533512e-269	-0.35590481639747584	0.276	0.444	2.4334223879878605e-265	C3_CD4 memory_CCR7
ZNF706	1.1687082924981052e-269	-0.340241731370412	0.192	0.351	2.6630187152861826e-265	C3_CD4 memory_CCR7
CD48	1.365554919246591e-269	-0.3247332213511598	0.47	0.686	3.111553438995282e-265	C3_CD4 memory_CCR7
TLN1	1.3950641332815373e-269	0.5737980465242241	0.52	0.384	3.178793134095311e-265	C3_CD4 memory_CCR7
PRKAG2	1.8552236758383164e-269	0.5670137219175615	0.176	0.071	4.227312667765188e-265	C3_CD4 memory_CCR7
UBXN7	2.155854697831093e-269	0.5360421478839045	0.169	0.066	4.9123305144779284e-265	C3_CD4 memory_CCR7
TAOK3	2.749791732490634e-269	0.6606453530507875	0.414	0.271	6.265675441653158e-265	C3_CD4 memory_CCR7
PDZD8	4.303503001740319e-269	0.4713356142670934	0.163	0.062	9.805961939765492e-265	C3_CD4 memory_CCR7
THUMPD1	6.002499717266309e-269	0.6199425182685395	0.297	0.162	1.3677295855763012e-264	C3_CD4 memory_CCR7
EPHX2	6.067466125595087e-269	-0.29123720092482075	0.011	0.108	1.3825328313780965e-264	C3_CD4 memory_CCR7
PRKD3	6.117988122031117e-269	0.5058041439564014	0.145	0.051	1.3940447734860105e-264	C3_CD4 memory_CCR7
FAM76B	2.441098406425626e-268	0.47094514730068293	0.159	0.059	5.562286828881431e-264	C3_CD4 memory_CCR7
TTLL3	6.431245439770388e-268	0.49175158015827924	0.114	0.033	1.4654235859060807e-263	C3_CD4 memory_CCR7
PRDM1	7.156180223982206e-268	0.555320076913203	0.313	0.171	1.6306072258365855e-263	C3_CD4 memory_CCR7
TOP2B	1.223771479866302e-267	0.556494868710983	0.218	0.1	2.788485694023356e-263	C3_CD4 memory_CCR7
RPN1	2.377861349909028e-267	-0.36590334078249287	0.162	0.318	5.418194871902711e-263	C3_CD4 memory_CCR7
BCR	6.006441912431344e-267	0.45220263219576273	0.147	0.052	1.368627854166606e-262	C3_CD4 memory_CCR7
VPS37B	6.844884445555564e-267	0.6790421367037406	0.297	0.161	1.5596753697642907e-262	C3_CD4 memory_CCR7
HSD17B11	4.528043022939188e-266	-0.43319137298146815	0.135	0.278	1.0317598832069234e-261	C3_CD4 memory_CCR7
RPL38	4.5822555913131496e-266	-0.31256952086719236	0.72	0.921	1.0441127590366143e-261	C3_CD4 memory_CCR7
DOCK11	5.574899383108645e-266	0.5684798608301078	0.232	0.11	1.2702965734351358e-261	C3_CD4 memory_CCR7
PSMF1	6.445221738430439e-266	-0.3983645468077508	0.147	0.293	1.4686082253187598e-261	C3_CD4 memory_CCR7
VKORC1	6.72047551483103e-266	-0.4115059065147866	0.081	0.21	1.5313275508093984e-261	C3_CD4 memory_CCR7
SP100	1.881871678844357e-265	0.7422050334774892	0.512	0.395	4.288032807414752e-261	C3_CD4 memory_CCR7
PTPN6	4.2001129884435366e-265	-0.3942734990056693	0.204	0.368	9.570377455467443e-261	C3_CD4 memory_CCR7
ATP6V1G1	5.183318300695976e-265	-0.2928520682025175	0.467	0.685	1.181070907996585e-260	C3_CD4 memory_CCR7
STIM2	8.851842668211952e-265	0.5742135109128697	0.237	0.115	2.0169808703787753e-260	C3_CD4 memory_CCR7
UBA6	1.4761242525440416e-264	0.5426076146917078	0.159	0.06	3.3634967218468535e-260	C3_CD4 memory_CCR7
PTGER4	1.523236705275374e-264	0.6323254112065116	0.252	0.128	3.470847156640467e-260	C3_CD4 memory_CCR7
MRPS6	3.755291655534909e-264	-0.4180488266949419	0.159	0.306	8.556807566301844e-260	C3_CD4 memory_CCR7
PCNT	5.099525216906205e-264	0.5221005578909973	0.151	0.055	1.1619778159242479e-259	C3_CD4 memory_CCR7
ZNF652	3.277944060185285e-263	0.4979108190882591	0.188	0.079	7.46912333553819e-259	C3_CD4 memory_CCR7
FNBP1	9.672863936120363e-263	0.6699293496970833	0.5	0.374	2.204058776484386e-258	C3_CD4 memory_CCR7
PANK3	1.4077668410993132e-262	0.4256562863675796	0.106	0.029	3.207737524128895e-258	C3_CD4 memory_CCR7
CD226	1.6132486007303037e-261	0.6212999273310125	0.239	0.118	3.67594826162407e-257	C3_CD4 memory_CCR7
SAMD1	3.769671178676553e-261	0.3220816340139525	0.103	0.028	8.589572747732394e-257	C3_CD4 memory_CCR7
GATAD2A	6.496568871499599e-261	0.5071730392634217	0.235	0.113	1.4803081830598986e-256	C3_CD4 memory_CCR7
STK39	7.440924335861333e-261	0.416132983931046	0.128	0.041	1.6954890191693632e-256	C3_CD4 memory_CCR7
CBLB	1.0444129924636879e-260	0.7385139476862697	0.343	0.206	2.3797994446277592e-256	C3_CD4 memory_CCR7
FNIP1	1.1914304394563491e-260	0.51674457081726	0.196	0.085	2.714793399345237e-256	C3_CD4 memory_CCR7
ACTN1	1.213598040735361e-260	-0.2774749610434083	0.024	0.13	2.7653044956195933e-256	C3_CD4 memory_CCR7
MARCH6	3.3057585758382704e-260	0.6901653841089223	0.246	0.124	7.532501490905083e-256	C3_CD4 memory_CCR7
SCFD1	5.67628828600352e-260	0.5786336249969759	0.186	0.079	1.293399048848762e-255	C3_CD4 memory_CCR7
HMGN2	5.697118621225813e-260	-0.3223506196349515	0.463	0.66	1.2981454490325138e-255	C3_CD4 memory_CCR7
MAN1A1	1.1023291578855443e-259	0.3299623858147097	0.131	0.043	2.5117672191580012e-255	C3_CD4 memory_CCR7
ZFYVE16	1.911277937641719e-259	0.4161933522571071	0.103	0.028	4.355037908710421e-255	C3_CD4 memory_CCR7
GPI	3.362473821531286e-259	-0.34726831765727273	0.16	0.311	7.6617328497411875e-255	C3_CD4 memory_CCR7
ARHGAP15	2.053445320536968e-258	-0.33627225775696146	0.213	0.379	4.6789805073755355e-254	C3_CD4 memory_CCR7
POU2F1	2.118547089035123e-258	0.5180587635201617	0.114	0.034	4.827321397075431e-254	C3_CD4 memory_CCR7
CCNG1	7.654123496731168e-258	-0.3948414745115296	0.086	0.216	1.744068579965164e-253	C3_CD4 memory_CCR7
DICER1	1.372728526954833e-257	0.5678068649590331	0.17	0.069	3.1278992215192827e-253	C3_CD4 memory_CCR7
PARP15	1.9930849989555908e-257	0.6361666943738836	0.224	0.107	4.541443478620209e-253	C3_CD4 memory_CCR7
PMAIP1	1.0048068433143178e-256	0.49106063454104487	0.182	0.075	2.2895528731760045e-252	C3_CD4 memory_CCR7
NDUFB4	2.83905224550819e-256	-0.37107971543518303	0.305	0.469	6.469064446614962e-252	C3_CD4 memory_CCR7
SORBS3	3.1129648461038863e-256	-0.3056014856637123	0.025	0.128	7.093201698332316e-252	C3_CD4 memory_CCR7
PDE4A	5.0798722034524474e-256	0.3985938949781018	0.101	0.027	1.1574996802786746e-251	C3_CD4 memory_CCR7
FAM98B	1.2626765314790014e-255	0.48612628890314424	0.134	0.046	2.877134744628053e-251	C3_CD4 memory_CCR7
SLC25A5	2.726915658883523e-255	-0.392454844091251	0.329	0.497	6.2135500203319954e-251	C3_CD4 memory_CCR7
NPC2	3.36901915738284e-255	-0.5113014104764817	0.117	0.253	7.676647052012539e-251	C3_CD4 memory_CCR7
SRSF6	3.803967731232617e-255	0.6090010191589696	0.223	0.108	8.667720872386642e-251	C3_CD4 memory_CCR7
SFPQ	4.5755096257714645e-255	0.7678914863702706	0.54	0.426	1.0425756233282859e-250	C3_CD4 memory_CCR7
CAPN15	4.615238065842006e-255	0.41225650519902557	0.142	0.05	1.0516281456827594e-250	C3_CD4 memory_CCR7
UBE2S	6.236454269339803e-255	0.3870007363567043	0.165	0.065	1.4210384698117674e-250	C3_CD4 memory_CCR7
ESD	1.7361232801251164e-254	-0.34841028117347117	0.054	0.172	3.95593050609309e-250	C3_CD4 memory_CCR7
GOSR1	1.7411655458152058e-254	0.5331255211800892	0.19	0.082	3.967419812694528e-250	C3_CD4 memory_CCR7
ADCY7	1.7734997970511266e-254	0.5534725642858039	0.23	0.111	4.041096637560697e-250	C3_CD4 memory_CCR7
FKBP2	2.6245325072699103e-254	-0.3943367075033509	0.062	0.181	5.980259771065218e-250	C3_CD4 memory_CCR7
SBDS	2.156663245766538e-253	0.5844499514319854	0.362	0.225	4.914172871803633e-249	C3_CD4 memory_CCR7
DIS3	2.3137507446219955e-253	0.499824630228647	0.168	0.067	5.272112446695679e-249	C3_CD4 memory_CCR7
CCL3	4.3124430719266757e-253	0.7315550119696501	0.147	0.054	9.826332783692124e-249	C3_CD4 memory_CCR7
RAB8B	4.469499246935333e-253	0.4849232308711472	0.263	0.135	1.018420098406685e-248	C3_CD4 memory_CCR7
SYTL2	9.703817582870298e-253	0.6485019224252174	0.247	0.124	2.211111874432826e-248	C3_CD4 memory_CCR7
AXIN1	2.0651436785269077e-252	0.39741246555717863	0.134	0.045	4.705636385891412e-248	C3_CD4 memory_CCR7
WAS	6.130874821979443e-252	-0.3573949213459797	0.309	0.475	1.3969811369362358e-247	C3_CD4 memory_CCR7
CNOT1	2.646654652951695e-251	0.5789281528410327	0.32	0.185	6.030667292215733e-247	C3_CD4 memory_CCR7
HMGN3	4.595314426665937e-251	-0.4020987815186796	0.292	0.453	1.0470883452601004e-246	C3_CD4 memory_CCR7
HERC1	4.708923133669162e-251	0.6968112169025243	0.279	0.153	1.0729752252378552e-246	C3_CD4 memory_CCR7
RAB24	6.304873356214738e-251	-0.3788997941687433	0.031	0.135	1.4366284429470903e-246	C3_CD4 memory_CCR7
TWF2	8.335891461617846e-251	-0.38069128307112987	0.166	0.313	1.8994162284442422e-246	C3_CD4 memory_CCR7
LRRC58	1.193132148168261e-250	0.5487977812802185	0.159	0.063	2.718670912816199e-246	C3_CD4 memory_CCR7
KLF12	2.114948694036236e-250	0.6121189190448366	0.236	0.117	4.819122094230968e-246	C3_CD4 memory_CCR7
TAOK1	2.6715069613696533e-250	0.5292801518976846	0.184	0.079	6.087295762176892e-246	C3_CD4 memory_CCR7
S1PR4	1.0668345126343652e-249	-0.3563225519317491	0.189	0.343	2.4308891204886648e-245	C3_CD4 memory_CCR7
HAX1	1.0790194974761377e-249	-0.34096084409330063	0.15	0.295	2.4586538269491274e-245	C3_CD4 memory_CCR7
CDC25B	2.321256350592219e-249	-0.31656245210543743	0.2	0.36	5.28921472045943e-245	C3_CD4 memory_CCR7
ITM2A	2.764446938070803e-249	-0.41412182501558636	0.171	0.32	6.2990687930881316e-245	C3_CD4 memory_CCR7
IGBP1	5.351653457222556e-249	-0.40400917371165646	0.159	0.301	1.2194277567627316e-244	C3_CD4 memory_CCR7
LAMTOR4	6.889493184441638e-249	-0.3478205825185976	0.374	0.548	1.5698399170068715e-244	C3_CD4 memory_CCR7
CCDC84	1.0561421606392557e-248	0.5512799207278528	0.14	0.051	2.406525527232608e-244	C3_CD4 memory_CCR7
BRD9	5.177857320921644e-248	0.6449132342832467	0.247	0.126	1.1798265691452058e-243	C3_CD4 memory_CCR7
SFT2D2	9.139385680116685e-248	0.545036415213717	0.218	0.104	2.0825004210713878e-243	C3_CD4 memory_CCR7
SKI	1.0251257411537588e-247	0.4532295427917433	0.131	0.045	2.3358515137929549e-243	C3_CD4 memory_CCR7
IDS	1.741179544523967e-247	0.6621911018240494	0.443	0.308	3.9674517101523113e-243	C3_CD4 memory_CCR7
ZDHHC20	4.10266407713378e-247	0.45746198726679055	0.18	0.076	9.348330366157032e-243	C3_CD4 memory_CCR7
RNF167	4.214285873864122e-247	-0.3940023827312358	0.211	0.362	9.602671792186788e-243	C3_CD4 memory_CCR7
TTC39C	7.688579747377282e-247	-0.36661161897174044	0.151	0.298	1.7519197812373875e-242	C3_CD4 memory_CCR7
XAF1	1.3058490143653501e-246	0.6862961966534097	0.274	0.151	2.9755075641328868e-242	C3_CD4 memory_CCR7
LEPROTL1	1.5056855327883657e-246	-0.3617967620174172	0.346	0.514	3.43085505501157e-242	C3_CD4 memory_CCR7
IRS2	2.5188829959822824e-246	0.47203834723900895	0.106	0.031	5.739526794645229e-242	C3_CD4 memory_CCR7
JUNB	3.544838153014177e-246	0.7325881129274814	0.718	0.692	8.077268215458104e-242	C3_CD4 memory_CCR7
ARID4B	4.127102020902705e-246	0.7212948098491541	0.481	0.362	9.404014664828904e-242	C3_CD4 memory_CCR7
ZRANB2	4.2234504773138855e-246	0.7971480161189788	0.423	0.294	9.62355425760742e-242	C3_CD4 memory_CCR7
SRSF3	7.740764094059034e-246	0.663235129015405	0.521	0.412	1.7638105064722915e-241	C3_CD4 memory_CCR7
CNNM3	8.875997634930747e-246	0.4020920714753401	0.108	0.032	2.02248482109532e-241	C3_CD4 memory_CCR7
NBPF15	1.545065425658286e-245	-0.296408505562092	0.016	0.111	3.52058607890497e-241	C3_CD4 memory_CCR7
MKKS	1.771879155844079e-245	-0.3082927709719838	0.016	0.107	4.037403844506318e-241	C3_CD4 memory_CCR7
TSPO	3.8851101411673764e-245	-0.3620092271148343	0.359	0.534	8.852611967663984e-241	C3_CD4 memory_CCR7
HNRNPA2B1	4.392949722010256e-245	0.48245922018475795	0.769	0.795	1.0009775236572569e-240	C3_CD4 memory_CCR7
IFITM2	7.958492696647683e-245	-0.40626108311631937	0.593	0.827	1.813422145858141e-240	C3_CD4 memory_CCR7
AIF1	1.981010046966971e-244	-0.6526343881889324	0.035	0.141	4.5139294930189404e-240	C3_CD4 memory_CCR7
BANF1	3.2878140855718534e-244	-0.40874342353417203	0.193	0.339	7.491613175384025e-240	C3_CD4 memory_CCR7
CD7	3.7945923973972794e-244	-0.42157994947896027	0.486	0.673	8.646358236709441e-240	C3_CD4 memory_CCR7
BROX	7.768272187344268e-244	0.43884355653503493	0.164	0.066	1.7700785006082649e-239	C3_CD4 memory_CCR7
COX5B	1.3181108183234027e-243	-0.32057325313238993	0.474	0.67	3.0034473106317055e-239	C3_CD4 memory_CCR7
AGPAT4	1.3367454776801847e-243	0.4550267416117169	0.132	0.046	3.0459082454420687e-239	C3_CD4 memory_CCR7
PYHIN1	1.706798940601821e-243	0.5731354491442191	0.362	0.222	3.889112066055309e-239	C3_CD4 memory_CCR7
ATP5F1A	3.2762109778715685e-243	-0.3366701686348892	0.316	0.478	7.465174334178156e-239	C3_CD4 memory_CCR7
PIM3	6.758393230978474e-243	0.619742214250119	0.229	0.114	1.539967481610755e-238	C3_CD4 memory_CCR7
C3orf38	1.0143044229762768e-242	0.29004608119547404	0.111	0.033	2.3111940581937442e-238	C3_CD4 memory_CCR7
RNF168	1.9257904502875582e-242	0.5145702317480723	0.191	0.085	4.3881061200252305e-238	C3_CD4 memory_CCR7
ETF1	9.760791550765779e-242	0.5413339617973081	0.199	0.091	2.2240939627574903e-237	C3_CD4 memory_CCR7
